,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"z_m_s_15[10,15]",0.864332,0.00456644,0.436849,0.426699,0.129618,0.872686,1.57261,9298.14,6666.65,1.00039
"z_m_s_15[10,16]",-0.523549,0.00458596,0.479162,0.477382,-1.30736,-0.530803,0.270645,11170.5,7947.45,1.00074
"z_m_s_15[11,1]",-0.0130435,0.00471108,0.335458,0.331397,-0.567454,-0.00746343,0.53562,5223.8,6116.74,1.00033
"z_m_s_15[11,2]",0.420806,0.00465024,0.453726,0.448641,-0.326752,0.420824,1.15834,9636.95,7188.03,1.00074
"z_m_s_15[11,3]",0.399359,0.0041852,0.49097,0.487855,-0.403528,0.404409,1.21913,13993.7,7078.16,1.00305
"z_m_s_15[11,4]",-0.118044,0.00423261,0.392598,0.384428,-0.7651,-0.11563,0.528604,8722.16,6769.26,1.00144
"z_m_s_15[11,5]",-0.083595,0.00443312,0.469571,0.465454,-0.86159,-0.0841402,0.677268,11505.2,6713.8,1.00171
"z_m_s_15[11,6]",0.458845,0.00490159,0.516701,0.511022,-0.40378,0.461134,1.30235,11349.1,7063.64,1.00099
"z_m_s_15[11,7]",1.23966,0.0047015,0.483478,0.472525,0.432922,1.25065,2.00882,10964.9,7059.91,1.00035
"z_m_s_15[11,8]",0.329947,0.00490334,0.556395,0.545602,-0.578321,0.335329,1.25009,13141.2,7189.56,1.00153
"z_m_s_15[11,9]",0.573938,0.00440636,0.48032,0.469404,-0.226611,0.578299,1.36312,12130.4,6879.3,1.0011
"z_m_s_15[11,10]",0.429576,0.00410003,0.36013,0.353587,-0.170756,0.431315,1.01301,7817.07,6675.03,1.00051
"z_m_s_15[11,11]",1.30625,0.00462348,0.492103,0.484642,0.48403,1.31553,2.09536,11662.8,7424.79,1.00146
"z_m_s_15[11,12]",0.70488,0.00416513,0.435161,0.429233,-0.0195404,0.710106,1.41434,11138.8,6704.59,1.00076
"z_m_s_15[11,13]",1.42728,0.00402608,0.297841,0.295438,0.94193,1.43003,1.91824,5589.46,6898.46,1.00084
"z_m_s_15[11,14]",1.10073,0.00404324,0.338136,0.336839,0.543652,1.10474,1.6418,7085.93,6889.88,1.00024
"z_m_s_15[11,15]",0.0553154,0.00461928,0.462396,0.455837,-0.706292,0.053366,0.803883,10422.0,6939.61,1.00069
"z_m_s_15[11,16]",0.794533,0.00385442,0.345157,0.343753,0.229467,0.792697,1.36175,8149.27,7395.01,1.00116
"z_m_s_15[12,1]",-0.268572,0.00471057,0.268779,0.262243,-0.706755,-0.269119,0.178064,3319.57,5247.97,1.0012
"z_m_s_15[12,2]",-0.266563,0.00420172,0.254825,0.255918,-0.685081,-0.264873,0.154474,3703.5,6015.84,1.00131
"z_m_s_15[12,3]",-0.310002,0.0044332,0.411507,0.404757,-0.984218,-0.315709,0.364796,8852.18,6386.35,1.00098
"z_m_s_15[12,4]",0.0750434,0.00398011,0.355292,0.353623,-0.507351,0.0769155,0.653939,8053.64,6972.16,0.999974
"z_m_s_15[12,5]",-0.524849,0.00418085,0.325581,0.318715,-1.05871,-0.521972,0.0112633,6174.02,6901.08,1.00158
"z_m_s_15[12,6]",-0.570445,0.00417687,0.344087,0.332646,-1.12089,-0.570521,-0.0141424,6896.88,7232.02,1.00172
"z_m_s_15[12,7]",-0.476842,0.00410108,0.337255,0.323619,-1.03794,-0.475357,0.0854353,6836.39,6880.55,1.00163
"z_m_s_15[12,8]",-0.596885,0.00471962,0.481935,0.467247,-1.38463,-0.599042,0.197074,10607.9,6801.07,1.00175
"z_m_s_15[12,9]",-1.0264,0.00400184,0.3337,0.332626,-1.5681,-1.03463,-0.473098,7018.49,6037.67,1.00062
"z_m_s_15[12,10]",0.0315103,0.0043706,0.445806,0.441557,-0.689161,0.0324301,0.76332,10534.2,6560.7,1.00092
"z_m_s_15[12,11]",-0.114306,0.00417661,0.359856,0.355277,-0.698132,-0.118421,0.477552,7504.36,7465.99,1.00105
"z_m_s_15[12,12]",0.529614,0.00401958,0.374394,0.368702,-0.0785265,0.52851,1.1485,8806.65,7083.29,1.00116
"z_m_s_15[12,13]",-0.436008,0.00432494,0.421883,0.406882,-1.12815,-0.435751,0.258366,9824.59,6819.68,1.00152
"z_m_s_15[12,14]",-0.303072,0.0041382,0.356534,0.351797,-0.891075,-0.304326,0.282014,7569.49,7033.35,1.00075
"z_m_s_15[12,15]",-0.458794,0.004373,0.41934,0.421234,-1.14989,-0.462974,0.225035,9408.24,7167.05,1.00082
"z_m_s_15[12,16]",-0.00613603,0.00450963,0.460929,0.447174,-0.762753,-0.00259829,0.742002,10671.6,7096.41,1.00058
"z_m_s_15[13,1]",-0.62572,0.00445883,0.230155,0.229096,-0.999174,-0.624048,-0.249031,2716.91,4710.67,1.00296
"z_m_s_15[13,2]",-0.334255,0.0045059,0.318767,0.313264,-0.861493,-0.3374,0.196381,5129.96,5987.99,1.00074
"z_m_s_15[13,3]",-0.588834,0.00395675,0.366939,0.368877,-1.18559,-0.589221,0.0086417,8710.1,7633.95,1.00063
"z_m_s_15[13,4]",-1.06447,0.00418561,0.326608,0.319667,-1.5996,-1.06298,-0.526711,6266.62,6926.94,1.00071
"z_m_s_15[13,5]",-0.861015,0.00426643,0.435949,0.437361,-1.56154,-0.86498,-0.131512,10605.8,7615.03,1.00098
"z_m_s_15[13,6]",-0.345944,0.00452076,0.419374,0.412015,-1.02732,-0.348239,0.343797,8829.06,6361.12,1.00143
"z_m_s_15[13,7]",-0.424113,0.00511881,0.601563,0.594103,-1.4041,-0.424691,0.560324,14584.2,7035.96,1.00138
"z_m_s_15[13,8]",-0.317076,0.0044853,0.405642,0.398337,-0.990561,-0.317016,0.35255,8290.17,6972.17,1.00089
"z_m_s_15[13,9]",0.612365,0.00442161,0.45828,0.44547,-0.148574,0.620914,1.36016,10930.4,6955.83,1.00135
"z_m_s_15[13,10]",-0.454072,0.00433379,0.497366,0.489397,-1.26158,-0.461626,0.361752,13358.5,7140.03,1.00033
"z_m_s_15[13,11]",-0.580825,0.00462812,0.427516,0.420604,-1.27625,-0.585657,0.123839,8681.83,6778.42,1.00113
"z_m_s_15[13,12]",0.271411,0.00426966,0.427392,0.415626,-0.444109,0.273195,0.962336,10179.8,6977.43,1.00121
"z_m_s_15[13,13]",0.420857,0.0046177,0.437735,0.424434,-0.292895,0.422833,1.14113,9251.18,6598.08,1.00017
"z_m_s_15[13,14]",0.780866,0.00415807,0.396861,0.39075,0.118346,0.781206,1.42964,9315.9,6427.07,1.00063
"z_m_s_15[13,15]",-0.472186,0.00466799,0.504866,0.496024,-1.30253,-0.47397,0.3576,12010.1,6464.49,1.00083
"z_m_s_15[13,16]",0.675054,0.00464214,0.437125,0.432029,-0.0485821,0.682735,1.37204,9111.51,7105.84,1.00174
"z_m_s_15[14,1]",-0.552918,0.00519666,0.369688,0.359493,-1.14598,-0.551791,0.0586124,5225.37,6486.01,1.00181
"z_m_s_15[14,2]",-0.300319,0.00442824,0.286475,0.283395,-0.774598,-0.297632,0.164591,4246.03,5538.01,1.00221
"z_m_s_15[14,3]",-0.297794,0.00400783,0.358732,0.356514,-0.886304,-0.297651,0.288536,8129.14,7507.46,1.00048
"z_m_s_15[14,4]",-0.258781,0.00425076,0.397353,0.389481,-0.906282,-0.258082,0.394413,8873.05,6984.79,1.00163
"z_m_s_15[14,5]",0.458731,0.00435964,0.4606,0.450418,-0.313124,0.465614,1.21097,11500.3,6796.35,1.00153
"z_m_s_15[14,6]",-0.266483,0.00401121,0.380375,0.383277,-0.888577,-0.266266,0.351086,9161.71,7221.35,1.00052
"z_m_s_15[14,7]",0.239532,0.00436514,0.374469,0.364392,-0.387194,0.241119,0.849762,7602.48,6917.44,1.002
"z_m_s_15[14,8]",0.278555,0.00432912,0.39414,0.386105,-0.376155,0.278437,0.925937,8449.8,6995.93,1.00045
"z_m_s_15[14,9]",-0.0274275,0.00411711,0.360228,0.354,-0.614339,-0.0299218,0.569948,7786.8,6609.67,1.00101
"z_m_s_15[14,10]",-0.122617,0.00473163,0.506044,0.500798,-0.942955,-0.12449,0.718536,11679.3,6696.52,1.00108
"z_m_s_15[14,11]",-0.270327,0.0043705,0.395098,0.395648,-0.921841,-0.273285,0.389635,8272.98,6831.6,1.00081
"z_m_s_15[14,12]",0.0955843,0.00406239,0.399518,0.394793,-0.557928,0.097225,0.748219,9820.04,7552.03,1.00069
"z_m_s_15[14,13]",0.234794,0.00401594,0.392294,0.38469,-0.408802,0.232222,0.886092,9714.03,7248.98,1.00131
"z_m_s_15[14,14]",0.05621,0.00405834,0.360548,0.356999,-0.526571,0.0531555,0.65232,7984.23,6878.31,1.00048
"z_m_s_15[14,15]",0.279698,0.00439663,0.409253,0.406402,-0.403861,0.281672,0.945834,8867.87,7259.87,1.00041
"z_m_s_15[14,16]",0.271811,0.00441926,0.445606,0.442066,-0.465244,0.276167,1.00382,10388.9,6424.99,1.00063
"z_m_s_15[15,1]",-0.219176,0.00468913,0.233106,0.230264,-0.601806,-0.219909,0.162925,2542.01,4456.51,1.00165
"z_m_s_15[15,2]",-0.0740387,0.00455026,0.337948,0.329105,-0.621089,-0.0726858,0.475957,5580.37,6696.49,1.00077
"z_m_s_15[15,3]",-0.153448,0.00419428,0.392245,0.386091,-0.801545,-0.157464,0.489873,8881.3,6747.37,1.00026
"z_m_s_15[15,4]",-0.218836,0.00434509,0.342038,0.342853,-0.779318,-0.218438,0.342596,6326.29,6850.8,1.00063
"z_m_s_15[15,5]",-1.19658,0.00459303,0.452142,0.444409,-1.92984,-1.20138,-0.446299,9986.18,7366.58,1.0013
"z_m_s_15[15,6]",-0.35118,0.00436581,0.463071,0.457616,-1.10849,-0.354384,0.408953,11430.7,7156.96,1.00077
"z_m_s_15[15,7]",-0.687625,0.00433098,0.414955,0.399512,-1.3676,-0.696059,0.00245777,9415.07,6091.92,1.00062
"z_m_s_15[15,8]",-0.317886,0.00432329,0.406519,0.400177,-0.981288,-0.320354,0.35705,8952.65,6671.83,1.00027
"z_m_s_15[15,9]",-0.0634184,0.00399416,0.348742,0.33783,-0.636929,-0.0611985,0.514443,7732.19,6756.35,1.00045
"z_m_s_15[15,10]",-0.129154,0.00471941,0.572785,0.573474,-1.05705,-0.125482,0.793142,14961.5,7241.42,1.00054
"z_m_s_15[15,11]",-0.735378,0.00444266,0.390332,0.386471,-1.3669,-0.739072,-0.0880973,7849.89,6373.59,1.00091
"z_m_s_15[15,12]",0.123176,0.00423321,0.414743,0.406484,-0.56739,0.127565,0.800182,9770.57,6799.26,1.00145
"z_m_s_15[15,13]",0.152417,0.00415584,0.403299,0.399991,-0.502995,0.15349,0.819802,9560.91,7812.73,0.999851
"z_m_s_15[15,14]",-0.514063,0.00491044,0.593719,0.577882,-1.4839,-0.521308,0.47802,14990.3,6041.13,1.00263
"z_m_s_15[15,15]",0.102799,0.00438691,0.423302,0.4227,-0.578262,0.0962376,0.807038,9421.12,7106.83,1.0008
"z_m_s_15[15,16]",-0.136785,0.004449,0.404891,0.409806,-0.804492,-0.133038,0.524555,8575.12,7142.52,1.00174
"z_m_s_15[16,1]",-0.30986,0.00475059,0.280904,0.280761,-0.77885,-0.307987,0.150293,3582.72,5123.27,1.00184
"z_m_s_15[16,2]",-0.291591,0.00460485,0.411942,0.402931,-0.970384,-0.289854,0.378088,8166.26,6509.13,1.00076
"z_m_s_15[16,3]",-0.415263,0.00393118,0.353585,0.34868,-0.999596,-0.413077,0.165818,8239.69,6653.45,1.0014
"z_m_s_15[16,4]",-1.01612,0.00414215,0.354157,0.349708,-1.59507,-1.01838,-0.426527,7425.3,7397.14,1.00065
"z_m_s_15[16,5]",-1.04323,0.00407553,0.324274,0.325557,-1.57084,-1.04327,-0.511072,6403.22,7071.97,0.999906
"z_m_s_15[16,6]",-1.20391,0.00418903,0.392562,0.383838,-1.83676,-1.20993,-0.553327,8854.94,6621.3,1.00009
"z_m_s_15[16,7]",-0.823331,0.004937,0.519575,0.50441,-1.67805,-0.835,0.0395546,11409.3,6036.45,1.00077
"z_m_s_15[16,8]",-1.79296,0.00435018,0.354376,0.34936,-2.3677,-1.79987,-1.19589,6707.38,7175.33,1.0016
"z_m_s_15[16,9]",-0.824917,0.00453174,0.513453,0.511877,-1.65658,-0.831904,0.0240908,13074.1,7070.58,1.00135
"z_m_s_15[16,10]",-1.34053,0.00436833,0.422531,0.411288,-2.03261,-1.3438,-0.642618,9598.91,6267.96,1.00069
"z_m_s_15[16,11]",-1.60595,0.00462131,0.418008,0.410428,-2.28347,-1.61288,-0.903747,8403.28,7458.87,1.0003
"z_m_s_15[16,12]",-0.650016,0.00434661,0.431001,0.421558,-1.356,-0.651369,0.0615261,9985.43,7386.13,1.00063
"z_m_s_15[16,13]",-1.22596,0.00480191,0.540662,0.532886,-2.11197,-1.2298,-0.325712,13057.2,6888.31,1.00064
"z_m_s_15[16,14]",-1.44284,0.00401581,0.341446,0.335468,-2.00487,-1.44517,-0.880772,7330.04,7697.49,1.00018
"z_m_s_15[16,15]",-1.08082,0.00456639,0.448694,0.43993,-1.80207,-1.08558,-0.335136,9800.85,7531.41,1.0004
"z_m_s_15[16,16]",-0.393781,0.00426035,0.453254,0.448087,-1.13106,-0.39806,0.357236,11452.7,7139.7,1.00048
"z_m_s_15[17,1]",0.359423,0.00470941,0.400385,0.397867,-0.291575,0.359707,1.01046,7402.43,6772.49,1.00052
"z_m_s_15[17,2]",0.540607,0.00450577,0.452985,0.450828,-0.208066,0.547441,1.26536,10372.7,7186.72,1.00099
"z_m_s_15[17,3]",0.770209,0.00425522,0.442136,0.436162,0.0427294,0.770567,1.49814,11094.2,6794.63,1.00009
"z_m_s_15[17,4]",1.02731,0.00470734,0.487013,0.486795,0.228793,1.03084,1.82585,10937.0,7137.53,0.99996
"z_m_s_15[17,5]",0.418134,0.00472498,0.495212,0.483948,-0.38268,0.418418,1.23546,11183.7,6533.69,1.00029
"z_m_s_15[17,6]",0.80083,0.00437174,0.48578,0.471494,0.00177648,0.801067,1.58761,12512.1,6856.95,1.00104
"z_m_s_15[17,7]",0.112123,0.00468171,0.477876,0.475835,-0.688325,0.115041,0.886627,10720.3,6936.0,1.00174
"z_m_s_15[17,8]",0.665126,0.00472577,0.455944,0.447951,-0.0821978,0.668345,1.41341,9530.83,6661.4,1.0016
"z_m_s_15[17,9]",0.955152,0.00493452,0.537625,0.527677,0.0598398,0.968279,1.82985,12197.0,6629.69,1.00266
"z_m_s_15[17,10]",0.493665,0.00411651,0.441844,0.443458,-0.237646,0.501652,1.21034,11702.7,7366.69,1.00018
"z_m_s_15[17,11]",0.625741,0.00444646,0.394443,0.392208,-0.0233349,0.630686,1.2701,7982.62,7172.09,1.00091
"z_m_s_15[17,12]",0.348127,0.00428487,0.469007,0.463659,-0.425223,0.350896,1.0986,12193.5,6936.92,1.00149
"z_m_s_15[17,13]",-0.0166761,0.00404896,0.387274,0.386239,-0.654818,-0.0215594,0.620284,9326.58,6367.48,1.00181
"z_m_s_15[17,14]",-0.0798241,0.00456297,0.484358,0.478224,-0.863806,-0.0851601,0.719606,11526.1,7188.41,1.00136
"z_m_s_15[17,15]",0.514497,0.00410097,0.353228,0.347599,-0.0623558,0.514153,1.09883,7539.74,7137.04,1.00084
"z_m_s_15[17,16]",0.0702487,0.00441735,0.400949,0.396704,-0.594489,0.0718944,0.728995,8375.13,7346.18,1.00069
"z_m_s_15[18,1]",-0.606734,0.00468665,0.238233,0.23043,-0.999504,-0.604693,-0.221062,2623.47,4820.74,1.00175
"z_m_s_15[18,2]",-0.4202,0.00455663,0.350119,0.346502,-0.994134,-0.420402,0.154231,5937.64,6467.52,1.00101
"z_m_s_15[18,3]",0.108785,0.00437063,0.402918,0.404727,-0.549341,0.106307,0.777955,8668.7,7202.5,1.00125
"z_m_s_15[18,4]",0.97788,0.0046668,0.510271,0.504885,0.128822,0.987065,1.79686,12255.5,6899.31,1.00041
"z_m_s_15[18,5]",0.834692,0.00415882,0.344096,0.33399,0.259081,0.839533,1.40753,6982.4,6756.72,1.00128
"z_m_s_15[18,6]",0.0132704,0.00408097,0.341325,0.331712,-0.552553,0.013062,0.570104,7091.84,6954.61,1.00142
"z_m_s_15[18,7]",0.36488,0.00419946,0.36163,0.359718,-0.229022,0.364705,0.95905,7535.01,6764.01,1.0006
"z_m_s_15[18,8]",0.101981,0.00433848,0.389661,0.376221,-0.532707,0.0985545,0.739824,8137.51,6615.29,1.00101
"z_m_s_15[18,9]",-0.0446013,0.00411445,0.35616,0.347568,-0.633928,-0.03989,0.538343,7631.08,6580.56,1.00046
"z_m_s_15[18,10]",0.457012,0.00435106,0.420653,0.413507,-0.231404,0.457408,1.14162,9469.77,7214.74,1.00035
"z_m_s_15[18,11]",0.369484,0.00445358,0.39717,0.397116,-0.271839,0.370691,1.01724,8084.95,6645.05,1.00055
"z_m_s_15[18,12]",0.0123074,0.00444059,0.434249,0.433621,-0.700433,0.0148949,0.719582,9738.63,6650.64,1.00053
"z_m_s_15[18,13]",0.356769,0.00440837,0.363716,0.355668,-0.246125,0.356806,0.958055,6944.21,6575.78,1.00155
"z_m_s_15[18,14]",-0.0412822,0.00423942,0.424424,0.417734,-0.740503,-0.0407634,0.649381,10139.4,6873.43,1.00095
"z_m_s_15[18,15]",0.684557,0.0043908,0.421351,0.418141,-0.00637295,0.683949,1.36286,9305.47,7346.22,1.00036
"z_m_s_15[18,16]",0.71843,0.00405835,0.33253,0.327866,0.166825,0.718822,1.2603,6841.2,5972.33,1.00218
"z_m_s_15[19,1]",0.432728,0.00480244,0.335589,0.329462,-0.122124,0.43259,0.978388,5019.66,6488.68,1.00083
"z_m_s_15[19,2]",0.0580293,0.00457844,0.354238,0.351621,-0.513921,0.0550705,0.635565,6101.83,6636.94,1.00052
"z_m_s_15[19,3]",0.112852,0.00409958,0.333446,0.323944,-0.433178,0.10972,0.655703,6715.76,6477.04,1.00115
"z_m_s_15[19,4]",-0.28124,0.00395616,0.29324,0.286481,-0.767572,-0.28394,0.207637,5575.26,6511.03,1.00134
"z_m_s_15[19,5]",0.0278226,0.00421744,0.364177,0.360133,-0.568579,0.0277532,0.623743,7684.46,7353.44,1.00054
"z_m_s_15[19,6]",-0.123777,0.00431428,0.445787,0.442851,-0.849924,-0.12129,0.619639,10794.7,6885.47,1.00109
"z_m_s_15[19,7]",-0.178735,0.0042174,0.363895,0.360243,-0.783647,-0.175071,0.411791,7563.86,7142.47,1.00144
"z_m_s_15[19,8]",-0.00879371,0.00438939,0.438503,0.429042,-0.719665,-0.00974321,0.70822,10209.0,7276.69,1.00088
"z_m_s_15[19,9]",0.0615401,0.00420262,0.390872,0.378427,-0.580157,0.0606022,0.706155,8858.82,6276.54,1.00066
"z_m_s_15[19,10]",-0.444096,0.00401474,0.344781,0.335702,-1.00004,-0.448005,0.128862,7487.55,6452.67,1.00134
"z_m_s_15[19,11]",0.0365354,0.00435248,0.361825,0.355588,-0.557573,0.0339064,0.625576,7014.98,6328.75,1.0013
"z_m_s_15[19,12]",-0.654974,0.00430934,0.450632,0.445772,-1.39084,-0.657722,0.102931,11133.7,6985.44,1.00108
"z_m_s_15[19,13]",-0.0569578,0.00407858,0.351809,0.35161,-0.631376,-0.0582551,0.512156,7577.4,7060.44,1.00068
"z_m_s_15[19,14]",-0.343547,0.00450202,0.497597,0.492418,-1.14655,-0.346367,0.491383,12322.5,7441.99,1.00164
"z_m_s_15[19,15]",-0.499436,0.00470455,0.483046,0.47878,-1.2896,-0.498397,0.286581,10775.3,7523.92,1.00012
"z_m_s_15[19,16]",-0.288209,0.00407696,0.345938,0.338504,-0.860862,-0.289711,0.282313,7275.04,6984.2,1.00056
"z_m_s_15[20,1]",-0.500644,0.00484127,0.243677,0.237561,-0.895822,-0.503505,-0.0975531,2587.18,4885.11,1.00217
"z_m_s_15[20,2]",-0.647555,0.00415257,0.286142,0.281444,-1.11778,-0.647512,-0.172938,4800.94,6795.6,1.00067
"z_m_s_15[20,3]",-0.214923,0.0043169,0.426079,0.423128,-0.90562,-0.219618,0.491068,9837.46,7034.38,1.00085
"z_m_s_15[20,4]",-0.808688,0.00426268,0.399142,0.390218,-1.45761,-0.81371,-0.149095,8977.29,7154.24,1.00107
"z_m_s_15[20,5]",-0.475365,0.00493132,0.596084,0.592613,-1.45607,-0.470041,0.517122,14904.8,7179.4,1.00075
"z_m_s_15[20,6]",-1.24911,0.00441876,0.403726,0.396665,-1.91102,-1.25253,-0.578595,8467.69,6553.03,1.00057
"z_m_s_15[20,7]",-0.344467,0.00431172,0.461577,0.454386,-1.09989,-0.353681,0.411654,11825.6,7199.08,1.00172
"z_m_s_15[20,8]",-1.01491,0.00413172,0.3489,0.347812,-1.59001,-1.01546,-0.442547,7239.5,6777.52,1.00044
"z_m_s_15[20,9]",-1.01934,0.00416504,0.381485,0.369461,-1.63037,-1.021,-0.375141,8459.44,7528.97,0.999958
"z_m_s_15[20,10]",-0.682731,0.00374731,0.300778,0.299816,-1.16895,-0.682881,-0.18137,6502.24,6874.26,1.0008
"z_m_s_15[20,11]",-0.878157,0.00422871,0.355915,0.351219,-1.46538,-0.880337,-0.285632,7176.07,6777.61,1.00103
"z_m_s_15[20,12]",-0.534079,0.00444448,0.461076,0.454131,-1.28059,-0.542653,0.22787,10903.5,6857.1,1.00076
"z_m_s_15[20,13]",-1.13183,0.00459006,0.44741,0.436547,-1.86397,-1.13984,-0.383765,9694.99,6413.39,1.00067
"z_m_s_15[20,14]",-0.707215,0.00412612,0.372746,0.367859,-1.30704,-0.713053,-0.0822772,8254.13,7025.78,1.001
"z_m_s_15[20,15]",-1.17168,0.00444445,0.36365,0.357198,-1.76007,-1.17422,-0.56569,6872.3,6904.34,1.00082
"z_m_s_15[20,16]",-0.573391,0.00399039,0.358499,0.357506,-1.16807,-0.568788,0.00974244,8155.72,7116.46,1.00112
"z_m_s_15[21,1]",-0.320679,0.00463166,0.255742,0.252266,-0.743669,-0.320441,0.104484,3092.12,5164.33,1.00114
"z_m_s_15[21,2]",-0.27561,0.00443582,0.362258,0.364223,-0.867341,-0.275952,0.320248,6763.77,6499.05,1.00133
"z_m_s_15[21,3]",-0.391193,0.00480177,0.439169,0.431759,-1.10554,-0.393821,0.324346,8552.38,6671.32,1.00105
"z_m_s_15[21,4]",-0.62502,0.00471896,0.462369,0.452964,-1.37009,-0.629941,0.146715,10032.4,7598.6,1.00035
"z_m_s_15[21,5]",-0.846243,0.0043141,0.380874,0.380051,-1.46644,-0.84806,-0.211917,7855.59,7333.72,1.0019
"z_m_s_15[21,6]",-0.625516,0.00443384,0.436343,0.423813,-1.35256,-0.630361,0.102739,9827.95,6176.74,1.00156
"z_m_s_15[21,7]",-0.485172,0.00425027,0.391228,0.379537,-1.13576,-0.489274,0.160043,8566.23,6647.33,1.00342
"z_m_s_15[21,8]",-0.950747,0.00430894,0.383211,0.373402,-1.56787,-0.958543,-0.309117,8024.7,6051.62,1.0001
"z_m_s_15[21,9]",-0.59861,0.00427952,0.383069,0.38127,-1.21422,-0.602588,0.0350569,8162.78,6183.88,1.00089
"z_m_s_15[21,10]",-0.0328775,0.00414945,0.404763,0.401844,-0.712617,-0.028844,0.630916,9663.95,6972.15,1.00181
"z_m_s_15[21,11]",-0.295161,0.00439588,0.397751,0.396762,-0.954637,-0.297125,0.363037,8314.97,7368.27,1.00093
"z_m_s_15[21,12]",-0.0316954,0.00447537,0.426923,0.41964,-0.725644,-0.0326421,0.67178,9349.54,6532.26,1.00234
"z_m_s_15[21,13]",0.939491,0.00432084,0.370188,0.368352,0.329126,0.942798,1.53792,7519.76,6960.9,1.00031
"z_m_s_15[21,14]",-0.616944,0.00422986,0.411946,0.408445,-1.29216,-0.616842,0.060639,9746.29,6837.58,1.00073
"z_m_s_15[21,15]",0.420425,0.00457878,0.399978,0.385521,-0.229313,0.415356,1.07412,7863.54,6600.46,1.00109
"z_m_s_15[21,16]",0.680299,0.0043413,0.379205,0.380082,0.0530327,0.684439,1.29605,7797.3,6793.97,1.00088
"z_m_s_15[22,1]",1.42684,0.00504158,0.416387,0.404476,0.727196,1.43122,2.10775,6988.97,6185.89,1.00012
"z_m_s_15[22,2]",2.16245,0.00494527,0.496854,0.495122,1.32714,2.17198,2.95666,10268.9,7084.83,1.00039
"z_m_s_15[22,3]",1.22167,0.00487871,0.533781,0.53938,0.333837,1.22996,2.07396,12386.7,7327.7,1.00066
"z_m_s_15[22,4]",1.63043,0.00430872,0.378827,0.371569,0.999559,1.63499,2.23867,7908.08,6551.68,1.00076
"z_m_s_15[22,5]",1.38492,0.00463668,0.44972,0.439213,0.654941,1.38628,2.12392,9624.88,6106.19,1.00153
"z_m_s_15[22,6]",1.61065,0.00471844,0.470107,0.46163,0.817478,1.62742,2.36058,9994.77,7094.35,1.00119
"z_m_s_15[22,7]",0.74277,0.00458981,0.459312,0.456497,-0.019257,0.74885,1.49415,10249.9,7152.06,1.00042
"z_m_s_15[22,8]",1.2831,0.00442716,0.424092,0.426193,0.56719,1.28675,1.95766,9455.96,6721.13,1.00057
"z_m_s_15[22,9]",-0.129808,0.00481074,0.494372,0.498246,-0.946787,-0.132404,0.685657,10749.7,6769.98,1.00071
"z_m_s_15[22,10]",0.462949,0.00425337,0.398421,0.389974,-0.195029,0.467884,1.12723,8893.5,6799.59,1.00093
"z_m_s_15[22,11]",0.742265,0.00461863,0.434119,0.42407,0.0254446,0.740963,1.45636,9019.47,6709.4,1.00098
"z_m_s_15[22,12]",-0.440088,0.00461638,0.484399,0.482288,-1.22673,-0.446873,0.362975,11224.1,6421.55,1.00119
"z_m_s_15[22,13]",0.623951,0.00441456,0.412777,0.409991,-0.0561211,0.625851,1.28586,9234.55,7200.86,1.00073
"z_m_s_15[22,14]",-0.334591,0.00425854,0.420045,0.427559,-1.01084,-0.333176,0.352158,9877.36,7660.16,1.00041
"z_m_s_15[22,15]",0.515251,0.00414843,0.362394,0.358402,-0.0683494,0.510132,1.10625,7716.15,7177.19,1.00073
"z_m_s_15[22,16]",0.0137612,0.00398808,0.358139,0.356371,-0.573081,0.0152191,0.612362,8183.96,6904.5,1.00177
"z_m_s_15[23,1]",-0.862995,0.00469778,0.224787,0.223844,-1.23459,-0.864583,-0.486884,2328.91,4505.66,1.00323
"z_m_s_15[23,2]",-1.13205,0.00430287,0.276807,0.269115,-1.57961,-1.13374,-0.671001,4170.05,6229.43,1.00111
"z_m_s_15[23,3]",-1.13841,0.00391162,0.319083,0.311153,-1.66238,-1.1366,-0.624403,6747.15,6701.11,1.00089
"z_m_s_15[23,4]",-1.2693,0.00415417,0.367729,0.35512,-1.86082,-1.27435,-0.644531,7926.12,6864.95,1.00008
"z_m_s_15[23,5]",-0.673368,0.00432089,0.38018,0.375434,-1.30602,-0.676086,-0.0433823,7847.18,6477.64,1.00014
"z_m_s_15[23,6]",-1.35855,0.00411246,0.352742,0.349634,-1.93541,-1.3615,-0.772293,7415.45,7281.12,1.00181
"z_m_s_15[23,7]",-1.75043,0.00443213,0.396876,0.383719,-2.38887,-1.75575,-1.09585,8160.03,6806.76,1.00163
"z_m_s_15[23,8]",-1.08295,0.00459097,0.421146,0.406839,-1.76467,-1.0945,-0.380333,8662.86,6570.72,1.00026
"z_m_s_15[23,9]",-0.176174,0.0049951,0.609893,0.595346,-1.17185,-0.178,0.819926,15078.4,7359.69,1.00017
"z_m_s_15[23,10]",-0.352229,0.00454346,0.504176,0.503198,-1.17384,-0.350712,0.468385,12518.4,7498.36,1.00143
"z_m_s_15[23,11]",-0.88596,0.00437532,0.469002,0.469378,-1.65416,-0.889884,-0.115647,11679.2,7109.11,1.00038
"z_m_s_15[23,12]",-0.191138,0.00460464,0.513431,0.504586,-1.01756,-0.198485,0.653325,12760.1,6324.67,1.0004
