subject	model_label	fit_response	smoothed	spherical_noise	separate_sigmas	n	fisher_information	condition
36	18	False	True	True	True	18.0	0.007743444	wide
36	18	False	True	True	True	19.0	0.005457053	wide
36	18	False	True	True	True	20.0	0.00431491	wide
36	18	False	True	True	True	21.0	0.0036504297	wide
36	18	False	True	True	True	22.0	0.003223359	wide
36	18	False	True	True	True	23.0	0.0029359015	wide
36	18	False	True	True	True	24.0	0.0027449387	wide
36	18	False	True	True	True	25.0	0.0026335057	wide
36	18	False	True	True	True	26.0	0.0026009853	wide
36	18	False	True	True	True	27.0	0.0026600831	wide
36	18	False	True	True	True	28.0	0.0028365355	wide
36	18	False	True	True	True	29.0	0.0031696171	wide
36	18	False	True	True	True	30.0	0.0037119777	wide
36	18	False	True	True	True	31.0	0.004527426	wide
36	18	False	True	True	True	32.0	0.0056857327	wide
36	18	False	True	True	True	33.0	0.007253841	wide
36	18	False	True	True	True	34.0	0.009284053	wide
36	18	False	True	True	True	35.0	0.011800669	wide
36	18	False	True	True	True	36.0	0.014787099	wide
36	18	False	True	True	True	37.0	0.018176626	wide
36	18	False	True	True	True	38.0	0.021848626	wide
36	18	False	True	True	True	39.0	0.025632551	wide
36	18	False	True	True	True	40.0	0.029319232	wide
36	18	False	True	True	True	10.0	56.524837	narrow
36	18	False	True	True	True	11.0	24.771748	narrow
36	18	False	True	True	True	12.0	0.7722776	narrow
36	18	False	True	True	True	13.0	0.15697645	narrow
36	18	False	True	True	True	14.0	0.041235894	narrow
36	18	False	True	True	True	15.0	0.020070156	narrow
36	18	False	True	True	True	16.0	0.014387181	narrow
36	18	False	True	True	True	17.0	0.011719179	narrow
36	18	False	True	True	True	18.0	0.010317997	narrow
36	18	False	True	True	True	19.0	0.009528511	narrow
36	18	False	True	True	True	20.0	0.009013381	narrow
36	18	False	True	True	True	21.0	0.008608859	narrow
36	18	False	True	True	True	22.0	0.008243718	narrow
36	18	False	True	True	True	23.0	0.007898286	narrow
36	18	False	True	True	True	24.0	0.0075905216	narrow
36	18	False	True	True	True	25.0	0.007382929	narrow
36	18	False	True	True	True	10.0	419.09964	wide
36	18	False	True	True	True	11.0	10.004149	wide
36	18	False	True	True	True	12.0	9.134815	wide
36	18	False	True	True	True	13.0	0.5384849	wide
36	18	False	True	True	True	14.0	0.20374468	wide
36	18	False	True	True	True	15.0	0.072990835	wide
36	18	False	True	True	True	16.0	0.030376492	wide
36	18	False	True	True	True	17.0	0.014738597	wide
36	18	False	True	True	True	18.0	0.008649144	wide
36	18	False	True	True	True	19.0	0.006002955	wide
36	18	False	True	True	True	20.0	0.0046401387	wide
36	18	False	True	True	True	21.0	0.0038320234	wide
36	18	False	True	True	True	22.0	0.003312138	wide
36	18	False	True	True	True	23.0	0.0029653744	wide
36	18	False	True	True	True	24.0	0.002735516	wide
36	18	False	True	True	True	25.0	0.0025954044	wide
36	18	False	True	True	True	26.0	0.00253584	wide
36	18	False	True	True	True	27.0	0.0025612563	wide
36	18	False	True	True	True	28.0	0.0026883155	wide
36	18	False	True	True	True	29.0	0.002945665	wide
36	18	False	True	True	True	30.0	0.0033735137	wide
36	18	False	True	True	True	31.0	0.0040217913	wide
36	18	False	True	True	True	32.0	0.004946047	wide
36	18	False	True	True	True	33.0	0.0062004533	wide
36	18	False	True	True	True	34.0	0.007828305	wide
36	18	False	True	True	True	35.0	0.009851126	wide
36	18	False	True	True	True	36.0	0.012257999	wide
36	18	False	True	True	True	37.0	0.014997708	wide
36	18	False	True	True	True	38.0	0.017975176	wide
36	18	False	True	True	True	39.0	0.021054218	wide
36	18	False	True	True	True	40.0	0.024066284	wide
37	15	False	True	True	False	10.0	6.2587605	narrow
37	15	False	True	True	False	11.0	2.8390706	narrow
37	15	False	True	True	False	12.0	1.5059683	narrow
37	15	False	True	True	False	13.0	1.3654476	narrow
37	15	False	True	True	False	14.0	1.6473948	narrow
37	15	False	True	True	False	15.0	1.3256269	narrow
37	15	False	True	True	False	16.0	0.9002387	narrow
37	15	False	True	True	False	17.0	0.5295323	narrow
37	15	False	True	True	False	18.0	0.28799874	narrow
37	15	False	True	True	False	19.0	0.15165934	narrow
37	15	False	True	True	False	20.0	0.08066681	narrow
37	15	False	True	True	False	21.0	0.045460552	narrow
37	15	False	True	True	False	22.0	0.028543483	narrow
37	15	False	True	True	False	23.0	0.020595685	narrow
37	15	False	True	True	False	24.0	0.01692709	narrow
37	15	False	True	True	False	25.0	0.015251496	narrow
37	15	False	True	True	False	10.0	4.8066254	wide
37	15	False	True	True	False	11.0	3.8774571	wide
37	15	False	True	True	False	12.0	3.232863	wide
37	15	False	True	True	False	13.0	1.98627	wide
37	15	False	True	True	False	14.0	1.4481806	wide
37	15	False	True	True	False	15.0	1.1593635	wide
37	15	False	True	True	False	16.0	2.079821	wide
37	15	False	True	True	False	17.0	1.4666939	wide
37	15	False	True	True	False	18.0	0.8730747	wide
37	15	False	True	True	False	19.0	0.42704806	wide
37	15	False	True	True	False	20.0	0.1844274	wide
37	15	False	True	True	False	21.0	0.07509217	wide
37	15	False	True	True	False	22.0	0.031635746	wide
37	15	False	True	True	False	23.0	0.016114412	wide
37	15	False	True	True	False	24.0	0.011448757	wide
37	15	False	True	True	False	25.0	0.010794555	wide
37	15	False	True	True	False	26.0	0.011545172	wide
37	15	False	True	True	False	27.0	0.012711162	wide
37	15	False	True	True	False	28.0	0.013906615	wide
37	15	False	True	True	False	29.0	0.014977011	wide
37	15	False	True	True	False	30.0	0.015862638	wide
37	15	False	True	True	False	31.0	0.016546022	wide
37	15	False	True	True	False	32.0	0.017030166	wide
37	15	False	True	True	False	33.0	0.017328268	wide
37	15	False	True	True	False	34.0	0.0174585	wide
37	15	False	True	True	False	35.0	0.017441113	wide
37	15	False	True	True	False	36.0	0.017296627	wide
37	15	False	True	True	False	37.0	0.017044906	wide
37	15	False	True	True	False	38.0	0.016704483	wide
37	15	False	True	True	False	39.0	0.016292308	wide
37	15	False	True	True	False	40.0	0.015823556	wide
37	15	False	True	True	True	10.0	6.333458	narrow
37	15	False	True	True	True	11.0	2.820313	narrow
37	15	False	True	True	True	12.0	1.4534936	narrow
37	15	False	True	True	True	13.0	1.2618532	narrow
37	15	False	True	True	True	14.0	1.5094211	narrow
37	15	False	True	True	True	15.0	1.2060124	narrow
37	15	False	True	True	True	16.0	0.8168106	narrow
37	15	False	True	True	True	17.0	0.4793117	narrow
37	15	False	True	True	True	18.0	0.26036882	narrow
37	15	False	True	True	True	19.0	0.13726105	narrow
37	15	False	True	True	True	20.0	0.073343806	narrow
37	15	False	True	True	True	21.0	0.041692425	narrow
37	15	False	True	True	True	22.0	0.02648033	narrow
37	15	False	True	True	True	23.0	0.019319763	narrow
37	15	False	True	True	True	24.0	0.016002338	narrow
37	15	False	True	True	True	25.0	0.014478307	narrow
37	15	False	True	True	True	10.0	4.670299	wide
37	15	False	True	True	True	11.0	3.566074	wide
37	15	False	True	True	True	12.0	2.9618742	wide
37	15	False	True	True	True	13.0	1.8399253	wide
37	15	False	True	True	True	14.0	1.3429471	wide
37	15	False	True	True	True	15.0	1.0380266	wide
37	15	False	True	True	True	16.0	1.9154396	wide
37	15	False	True	True	True	17.0	1.3423457	wide
37	15	False	True	True	True	18.0	0.7995753	wide
37	15	False	True	True	True	19.0	0.39147103	wide
37	15	False	True	True	True	20.0	0.16931199	wide
37	15	False	True	True	True	21.0	0.06919405	wide
37	15	False	True	True	True	22.0	0.029402014	wide
37	15	False	True	True	True	23.0	0.015173665	wide
37	15	False	True	True	True	24.0	0.01088525	wide
37	15	False	True	True	True	25.0	0.010285621	wide
37	15	False	True	True	True	26.0	0.010990612	wide
37	15	False	True	True	True	27.0	0.012088562	wide
37	15	False	True	True	True	28.0	0.013218807	wide
37	15	False	True	True	True	29.0	0.014234101	wide
37	15	False	True	True	True	30.0	0.015076157	wide
37	15	False	True	True	True	31.0	0.015727118	wide
37	15	False	True	True	True	32.0	0.016189046	wide
37	15	False	True	True	True	33.0	0.016474068	wide
37	15	False	True	True	True	34.0	0.016599253	wide
37	15	False	True	True	True	35.0	0.016583778	wide
37	15	False	True	True	True	36.0	0.016447142	wide
37	15	False	True	True	True	37.0	0.016208252	wide
37	15	False	True	True	True	38.0	0.015884776	wide
37	15	False	True	True	True	39.0	0.015492876	wide
37	15	False	True	True	True	40.0	0.015047015	wide
37	15	False	True	True	True	10.0	6.3814745	narrow
37	15	False	True	True	True	11.0	2.9285123	narrow
37	15	False	True	True	True	12.0	1.5881495	narrow
37	15	False	True	True	True	13.0	1.5113587	narrow
37	15	False	True	True	True	14.0	1.8430088	narrow
37	15	False	True	True	True	15.0	1.4991632	narrow
37	15	False	True	True	True	16.0	1.023373	narrow
37	15	False	True	True	True	17.0	0.6048731	narrow
37	15	False	True	True	True	18.0	0.3300192	narrow
37	15	False	True	True	True	19.0	0.1737805	narrow
37	15	False	True	True	True	20.0	0.09197508	narrow
37	15	False	True	True	True	21.0	0.051254	narrow
37	15	False	True	True	True	22.0	0.03164756	narrow
37	15	False	True	True	True	23.0	0.02243114	narrow
37	15	False	True	True	True	24.0	0.01817936	narrow
37	15	False	True	True	True	25.0	0.016240848	narrow
37	15	False	True	True	True	10.0	5.117804	wide
37	15	False	True	True	True	11.0	4.343746	wide
37	15	False	True	True	True	12.0	3.618587	wide
37	15	False	True	True	True	13.0	2.19046	wide
37	15	False	True	True	True	14.0	1.5932901	wide
37	15	False	True	True	True	15.0	1.3335962	wide
37	15	False	True	True	True	16.0	2.3116577	wide
37	15	False	True	True	True	17.0	1.6486838	wide
37	15	False	True	True	True	18.0	0.983592	wide
37	15	False	True	True	True	19.0	0.4821906	wide
37	15	False	True	True	True	20.0	0.20859466	wide
37	15	False	True	True	True	21.0	0.08482149	wide
37	15	False	True	True	True	22.0	0.035418633	wide
37	15	False	True	True	True	23.0	0.017689379	wide
37	15	False	True	True	True	24.0	0.012301491	wide
37	15	False	True	True	True	25.0	0.011469828	wide
37	15	False	True	True	True	26.0	0.012226407	wide
37	15	False	True	True	True	27.0	0.0134511795	wide
37	15	False	True	True	True	28.0	0.014713241	wide
37	15	False	True	True	True	29.0	0.015843375	wide
37	15	False	True	True	True	30.0	0.016777586	wide
37	15	False	True	True	True	31.0	0.0174977	wide
37	15	False	True	True	True	32.0	0.018007254	wide
37	15	False	True	True	True	33.0	0.018320445	wide
37	15	False	True	True	True	34.0	0.018456584	wide
37	15	False	True	True	True	35.0	0.0184371	wide
37	15	False	True	True	True	36.0	0.018283667	wide
37	15	False	True	True	True	37.0	0.018017225	wide
37	15	False	True	True	True	38.0	0.017657315	wide
37	15	False	True	True	True	39.0	0.017221794	wide
37	15	False	True	True	True	40.0	0.016726648	wide
37	18	False	True	True	False	10.0	7.126068	narrow
37	18	False	True	True	False	11.0	3.4367747	narrow
37	18	False	True	True	False	12.0	1.3056141	narrow
37	18	False	True	True	False	13.0	1.1054988	narrow
37	18	False	True	True	False	14.0	1.652213	narrow
37	18	False	True	True	False	15.0	1.5006775	narrow
37	18	False	True	True	False	16.0	1.0256453	narrow
37	18	False	True	True	False	17.0	0.5807684	narrow
37	18	False	True	True	False	18.0	0.29452685	narrow
37	18	False	True	True	False	19.0	0.14135149	narrow
37	18	False	True	True	False	20.0	0.06704549	narrow
37	18	False	True	True	False	21.0	0.032790717	narrow
37	18	False	True	True	False	22.0	0.01733285	narrow
37	18	False	True	True	False	23.0	0.010364003	narrow
37	18	False	True	True	False	24.0	0.007175125	narrow
37	18	False	True	True	False	25.0	0.005670435	narrow
37	18	False	True	True	False	10.0	4.568355	wide
37	18	False	True	True	False	11.0	3.7421398	wide
37	18	False	True	True	False	12.0	3.2236896	wide
37	18	False	True	True	False	13.0	2.0799527	wide
37	18	False	True	True	False	14.0	0.9134282	wide
37	18	False	True	True	False	15.0	1.2649955	wide
37	18	False	True	True	False	16.0	1.7600864	wide
37	18	False	True	True	False	17.0	1.4014328	wide
37	18	False	True	True	False	18.0	0.8187038	wide
37	18	False	True	True	False	19.0	0.38865706	wide
37	18	False	True	True	False	20.0	0.16263697	wide
37	18	False	True	True	False	21.0	0.06403395	wide
37	18	False	True	True	False	22.0	0.025498899	wide
37	18	False	True	True	False	23.0	0.0113720205	wide
37	18	False	True	True	False	24.0	0.0063982327	wide
37	18	False	True	True	False	25.0	0.004729436	wide
37	18	False	True	True	False	26.0	0.0042364364	wide
37	18	False	True	True	False	27.0	0.004153565	wide
37	18	False	True	True	False	28.0	0.004201479	wide
37	18	False	True	True	False	29.0	0.0042756298	wide
37	18	False	True	True	False	30.0	0.004336524	wide
37	18	False	True	True	False	31.0	0.0043701245	wide
37	18	False	True	True	False	32.0	0.004372929	wide
37	18	False	True	True	False	33.0	0.0043459293	wide
37	18	False	True	True	False	34.0	0.004292029	wide
37	18	False	True	True	False	35.0	0.004214859	wide
37	18	False	True	True	False	36.0	0.0041181957	wide
37	18	False	True	True	False	37.0	0.004005686	wide
37	18	False	True	True	False	38.0	0.0038806999	wide
37	18	False	True	True	False	39.0	0.0037462746	wide
37	18	False	True	True	False	40.0	0.0036050924	wide
37	18	False	True	True	True	10.0	7.093557	narrow
37	18	False	True	True	True	11.0	3.350327	narrow
37	18	False	True	True	True	12.0	1.2642819	narrow
37	18	False	True	True	True	13.0	1.0198213	narrow
37	18	False	True	True	True	14.0	1.5080754	narrow
37	18	False	True	True	True	15.0	1.363376	narrow
37	18	False	True	True	True	16.0	0.9284667	narrow
37	18	False	True	True	True	17.0	0.5241109	narrow
37	18	False	True	True	True	18.0	0.26534238	narrow
37	18	False	True	True	True	19.0	0.12744065	narrow
37	18	False	True	True	True	20.0	0.06069838	narrow
37	18	False	True	True	True	21.0	0.029924294	narrow
37	18	False	True	True	True	22.0	0.015992412	narrow
37	18	False	True	True	True	23.0	0.0096718995	narrow
37	18	False	True	True	True	24.0	0.006753981	narrow
37	18	False	True	True	True	25.0	0.0053628087	narrow
37	18	False	True	True	True	10.0	4.474879	wide
37	18	False	True	True	True	11.0	3.4614491	wide
37	18	False	True	True	True	12.0	2.9635043	wide
37	18	False	True	True	True	13.0	1.9323059	wide
37	18	False	True	True	True	14.0	0.83124053	wide
37	18	False	True	True	True	15.0	1.1397319	wide
37	18	False	True	True	True	16.0	1.6027347	wide
37	18	False	True	True	True	17.0	1.2758884	wide
37	18	False	True	True	True	18.0	0.744048	wide
37	18	False	True	True	True	19.0	0.35270047	wide
37	18	False	True	True	True	20.0	0.14767587	wide
37	18	False	True	True	True	21.0	0.058423024	wide
37	18	False	True	True	True	22.0	0.023529792	wide
37	18	False	True	True	True	23.0	0.010676144	wide
37	18	False	True	True	True	24.0	0.0060992357	wide
37	18	False	True	True	True	25.0	0.0045327204	wide
37	18	False	True	True	True	26.0	0.004053049	wide
37	18	False	True	True	True	27.0	0.003961284	wide
37	18	False	True	True	True	28.0	0.0039977226	wide
37	18	False	True	True	True	29.0	0.0040627182	wide
37	18	False	True	True	True	30.0	0.0041174926	wide
37	18	False	True	True	True	31.0	0.0041477205	wide
37	18	False	True	True	True	32.0	0.0041494635	wide
37	18	False	True	True	True	33.0	0.004123324	wide
37	18	False	True	True	True	34.0	0.0040718797	wide
37	18	False	True	True	True	35.0	0.003998483	wide
37	18	False	True	True	True	36.0	0.0039066668	wide
37	18	False	True	True	True	37.0	0.0037998648	wide
37	18	False	True	True	True	38.0	0.0036812613	wide
37	18	False	True	True	True	39.0	0.0035537248	wide
37	18	False	True	True	True	40.0	0.0034197958	wide
37	18	False	True	True	True	10.0	7.39005	narrow
37	18	False	True	True	True	11.0	3.6235452	narrow
37	18	False	True	True	True	12.0	1.378904	narrow
37	18	False	True	True	True	13.0	1.2286841	narrow
37	18	False	True	True	True	14.0	1.8579242	narrow
37	18	False	True	True	True	15.0	1.7010447	narrow
37	18	False	True	True	True	16.0	1.1700099	narrow
37	18	False	True	True	True	17.0	0.66622066	narrow
37	18	False	True	True	True	18.0	0.3391172	narrow
37	18	False	True	True	True	19.0	0.1628493	narrow
37	18	False	True	True	True	20.0	0.076956056	narrow
37	18	False	True	True	True	21.0	0.03730096	narrow
37	18	False	True	True	True	22.0	0.019439507	narrow
37	18	False	True	True	True	23.0	0.011428251	narrow
37	18	False	True	True	True	24.0	0.00779094	narrow
37	18	False	True	True	True	25.0	0.0060910215	narrow
37	18	False	True	True	True	10.0	4.8251657	wide
37	18	False	True	True	True	11.0	4.172214	wide
37	18	False	True	True	True	12.0	3.607802	wide
37	18	False	True	True	True	13.0	2.292296	wide
37	18	False	True	True	True	14.0	1.0294658	wide
37	18	False	True	True	True	15.0	1.4415748	wide
37	18	False	True	True	True	16.0	1.9870962	wide
37	18	False	True	True	True	17.0	1.5879468	wide
37	18	False	True	True	True	18.0	0.93229914	wide
37	18	False	True	True	True	19.0	0.44459736	wide
37	18	False	True	True	True	20.0	0.18645158	wide
37	18	False	True	True	True	21.0	0.07321674	wide
37	18	False	True	True	True	22.0	0.028841209	wide
37	18	False	True	True	True	23.0	0.012595996	wide
37	18	False	True	True	True	24.0	0.0069136345	wide
37	18	False	True	True	True	25.0	0.0050285645	wide
37	18	False	True	True	True	26.0	0.0044797356	wide
37	18	False	True	True	True	27.0	0.0043892977	wide
37	18	False	True	True	True	28.0	0.004442017	wide
37	18	False	True	True	True	29.0	0.004522477	wide
37	18	False	True	True	True	30.0	0.004588165	wide
37	18	False	True	True	True	31.0	0.0046243835	wide
37	18	False	True	True	True	32.0	0.0046276613	wide
37	18	False	True	True	True	33.0	0.004599205	wide
37	18	False	True	True	True	34.0	0.0045421794	wide
37	18	False	True	True	True	35.0	0.004460475	wide
37	18	False	True	True	True	36.0	0.0043581105	wide
37	18	False	True	True	True	37.0	0.0042389617	wide
37	18	False	True	True	True	38.0	0.004106602	wide
37	18	False	True	True	True	39.0	0.0039642514	wide
37	18	False	True	True	True	40.0	0.0038147527	wide
38	15	False	True	True	False	10.0	2.976383	narrow
38	15	False	True	True	False	11.0	2.1683073	narrow
38	15	False	True	True	False	12.0	3.3391623	narrow
38	15	False	True	True	False	13.0	2.5347748	narrow
38	15	False	True	True	False	14.0	2.2116194	narrow
38	15	False	True	True	False	15.0	2.0407336	narrow
38	15	False	True	True	False	16.0	1.8854723	narrow
38	15	False	True	True	False	17.0	1.7249249	narrow
38	15	False	True	True	False	18.0	1.560744	narrow
38	15	False	True	True	False	19.0	1.418528	narrow
38	15	False	True	True	False	20.0	1.3361844	narrow
38	15	False	True	True	False	21.0	1.1007551	narrow
38	15	False	True	True	False	22.0	1.0461879	narrow
38	15	False	True	True	False	23.0	0.86827475	narrow
38	15	False	True	True	False	24.0	0.74948245	narrow
38	15	False	True	True	False	25.0	0.6583393	narrow
38	15	False	True	True	False	10.0	2.1659133	wide
38	15	False	True	True	False	11.0	1.6360446	wide
38	15	False	True	True	False	12.0	1.5659177	wide
38	15	False	True	True	False	13.0	1.8663424	wide
38	15	False	True	True	False	14.0	1.4432395	wide
38	15	False	True	True	False	15.0	1.1421181	wide
38	15	False	True	True	False	16.0	0.99061126	wide
38	15	False	True	True	False	17.0	0.8982844	wide
38	15	False	True	True	False	18.0	0.827917	wide
38	15	False	True	True	False	19.0	0.76637185	wide
38	15	False	True	True	False	20.0	0.7093202	wide
38	15	False	True	True	False	21.0	0.6553767	wide
38	15	False	True	True	False	22.0	0.60422057	wide
38	15	False	True	True	False	23.0	0.5559004	wide
38	15	False	True	True	False	24.0	0.5105484	wide
38	15	False	True	True	False	25.0	0.46826357	wide
38	15	False	True	True	False	26.0	0.4290978	wide
38	15	False	True	True	False	27.0	0.39346468	wide
38	15	False	True	True	False	28.0	0.3643846	wide
38	15	False	True	True	False	29.0	0.3463588	wide
38	15	False	True	True	False	30.0	0.32634115	wide
38	15	False	True	True	False	31.0	0.28632435	wide
38	15	False	True	True	False	32.0	0.2537291	wide
38	15	False	True	True	False	33.0	0.24540581	wide
38	15	False	True	True	False	34.0	0.23274308	wide
38	15	False	True	True	False	35.0	0.20789737	wide
38	15	False	True	True	False	36.0	0.18450998	wide
38	15	False	True	True	False	37.0	0.1672014	wide
38	15	False	True	True	False	38.0	0.15355463	wide
38	15	False	True	True	False	39.0	0.14167523	wide
38	15	False	True	True	False	40.0	0.13094631	wide
38	15	False	True	True	True	10.0	2.7982404	narrow
38	15	False	True	True	True	11.0	2.0337481	narrow
38	15	False	True	True	True	12.0	3.1234565	narrow
38	15	False	True	True	True	13.0	2.3269842	narrow
38	15	False	True	True	True	14.0	2.0137916	narrow
38	15	False	True	True	True	15.0	1.8462768	narrow
38	15	False	True	True	True	16.0	1.6968452	narrow
38	15	False	True	True	True	17.0	1.5454459	narrow
38	15	False	True	True	True	18.0	1.392975	narrow
38	15	False	True	True	True	19.0	1.2605106	narrow
38	15	False	True	True	True	20.0	1.1792717	narrow
38	15	False	True	True	True	21.0	0.9738833	narrow
38	15	False	True	True	True	22.0	0.9190898	narrow
38	15	False	True	True	True	23.0	0.7642826	narrow
38	15	False	True	True	True	24.0	0.6594579	narrow
38	15	False	True	True	True	25.0	0.5785128	narrow
38	15	False	True	True	True	10.0	2.046549	wide
38	15	False	True	True	True	11.0	1.5473019	wide
38	15	False	True	True	True	12.0	1.4705421	wide
38	15	False	True	True	True	13.0	1.7541564	wide
38	15	False	True	True	True	14.0	1.3350261	wide
38	15	False	True	True	True	15.0	1.0468324	wide
38	15	False	True	True	True	16.0	0.90314424	wide
38	15	False	True	True	True	17.0	0.81521475	wide
38	15	False	True	True	True	18.0	0.7483592	wide
38	15	False	True	True	True	19.0	0.6903051	wide
38	15	False	True	True	True	20.0	0.6369301	wide
38	15	False	True	True	True	21.0	0.5868526	wide
38	15	False	True	True	True	22.0	0.5396899	wide
38	15	False	True	True	True	23.0	0.49540952	wide
38	15	False	True	True	True	24.0	0.45406607	wide
38	15	False	True	True	True	25.0	0.41569346	wide
38	15	False	True	True	True	26.0	0.38029066	wide
38	15	False	True	True	True	27.0	0.34815612	wide
38	15	False	True	True	True	28.0	0.3217374	wide
38	15	False	True	True	True	29.0	0.3047035	wide
38	15	False	True	True	True	30.0	0.28628206	wide
38	15	False	True	True	True	31.0	0.25162044	wide
38	15	False	True	True	True	32.0	0.22326358	wide
38	15	False	True	True	True	33.0	0.21505848	wide
38	15	False	True	True	True	34.0	0.20343222	wide
38	15	False	True	True	True	35.0	0.18190974	wide
38	15	False	True	True	True	36.0	0.16170397	wide
38	15	False	True	True	True	37.0	0.14660436	wide
38	15	False	True	True	True	38.0	0.1346089	wide
38	15	False	True	True	True	39.0	0.12414729	wide
38	15	False	True	True	True	40.0	0.11470269	wide
38	15	False	True	True	True	10.0	3.207065	narrow
38	15	False	True	True	True	11.0	2.345464	narrow
38	15	False	True	True	True	12.0	3.6300435	narrow
38	15	False	True	True	True	13.0	2.8176763	narrow
38	15	False	True	True	True	14.0	2.4858358	narrow
38	15	False	True	True	True	15.0	2.3135073	narrow
38	15	False	True	True	True	16.0	2.1519914	narrow
38	15	False	True	True	True	17.0	1.979665	narrow
38	15	False	True	True	True	18.0	1.7995816	narrow
38	15	False	True	True	True	19.0	1.644403	narrow
38	15	False	True	True	True	20.0	1.5623852	narrow
38	15	False	True	True	True	21.0	1.2823341	narrow
38	15	False	True	True	True	22.0	1.2298658	narrow
38	15	False	True	True	True	23.0	1.0177453	narrow
38	15	False	True	True	True	24.0	0.8787272	narrow
38	15	False	True	True	True	25.0	0.77303165	narrow
38	15	False	True	True	True	10.0	2.3250024	wide
38	15	False	True	True	True	11.0	1.755363	wide
38	15	False	True	True	True	12.0	1.6929884	wide
38	15	False	True	True	True	13.0	2.017845	wide
38	15	False	True	True	True	14.0	1.5896885	wide
38	15	False	True	True	True	15.0	1.2726055	wide
38	15	False	True	True	True	16.0	1.111933	wide
38	15	False	True	True	True	17.0	1.014567	wide
38	15	False	True	True	True	18.0	0.9399703	wide
38	15	False	True	True	True	19.0	0.8739569	wide
38	15	False	True	True	True	20.0	0.8120064	wide
38	15	False	True	True	True	21.0	0.75278693	wide
38	15	False	True	True	True	22.0	0.6961039	wide
38	15	False	True	True	True	23.0	0.64214426	wide
38	15	False	True	True	True	24.0	0.59116495	wide
38	15	False	True	True	True	25.0	0.54336625	wide
38	15	False	True	True	True	26.0	0.49888307	wide
38	15	False	True	True	True	27.0	0.4583062	wide
38	15	False	True	True	True	28.0	0.4255441	wide
38	15	False	True	True	True	29.0	0.40638778	wide
38	15	False	True	True	True	30.0	0.38427055	wide
38	15	False	True	True	True	31.0	0.33630154	wide
38	15	False	True	True	True	32.0	0.29745424	wide
38	15	False	True	True	True	33.0	0.28923267	wide
38	15	False	True	True	True	34.0	0.27522436	wide
38	15	False	True	True	True	35.0	0.24546805	wide
38	15	False	True	True	True	36.0	0.21736793	wide
38	15	False	True	True	True	37.0	0.1968337	wide
38	15	False	True	True	True	38.0	0.1808072	wide
38	15	False	True	True	True	39.0	0.16689329	wide
38	15	False	True	True	True	40.0	0.15432243	wide
38	18	False	True	True	False	10.0	12.082701	narrow
38	18	False	True	True	False	11.0	4.9887676	narrow
38	18	False	True	True	False	12.0	3.9009788	narrow
38	18	False	True	True	False	13.0	2.3281887	narrow
38	18	False	True	True	False	14.0	2.0008879	narrow
38	18	False	True	True	False	15.0	2.1633546	narrow
38	18	False	True	True	False	16.0	2.4649713	narrow
38	18	False	True	True	False	17.0	2.656831	narrow
38	18	False	True	True	False	18.0	2.665277	narrow
38	18	False	True	True	False	19.0	2.52839	narrow
38	18	False	True	True	False	20.0	2.3087406	narrow
38	18	False	True	True	False	21.0	2.057131	narrow
38	18	False	True	True	False	22.0	1.8057852	narrow
38	18	False	True	True	False	23.0	1.5716844	narrow
38	18	False	True	True	False	24.0	1.3618718	narrow
38	18	False	True	True	False	25.0	1.1778221	narrow
38	18	False	True	True	False	10.0	0.88503337	wide
38	18	False	True	True	False	11.0	0.8936998	wide
38	18	False	True	True	False	12.0	1.251196	wide
38	18	False	True	True	False	13.0	1.1742827	wide
38	18	False	True	True	False	14.0	1.0065906	wide
38	18	False	True	True	False	15.0	0.90303403	wide
38	18	False	True	True	False	16.0	0.84056485	wide
38	18	False	True	True	False	17.0	0.79672647	wide
38	18	False	True	True	False	18.0	0.75854623	wide
38	18	False	True	True	False	19.0	0.7195752	wide
38	18	False	True	True	False	20.0	0.67785734	wide
38	18	False	True	True	False	21.0	0.6338579	wide
38	18	False	True	True	False	22.0	0.58891934	wide
38	18	False	True	True	False	23.0	0.54442084	wide
38	18	False	True	True	False	24.0	0.5014475	wide
38	18	False	True	True	False	25.0	0.46072716	wide
38	18	False	True	True	False	26.0	0.42267704	wide
38	18	False	True	True	False	27.0	0.3874794	wide
38	18	False	True	True	False	28.0	0.35515347	wide
38	18	False	True	True	False	29.0	0.32561296	wide
38	18	False	True	True	False	30.0	0.29870868	wide
38	18	False	True	True	False	31.0	0.27425772	wide
38	18	False	True	True	False	32.0	0.25206342	wide
38	18	False	True	True	False	33.0	0.23192799	wide
38	18	False	True	True	False	34.0	0.2136605	wide
38	18	False	True	True	False	35.0	0.19708121	wide
38	18	False	True	True	False	36.0	0.1820239	wide
38	18	False	True	True	False	37.0	0.16833667	wide
38	18	False	True	True	False	38.0	0.15588193	wide
38	18	False	True	True	False	39.0	0.1445355	wide
38	18	False	True	True	False	40.0	0.13418618	wide
38	18	False	True	True	True	10.0	11.25591	narrow
38	18	False	True	True	True	11.0	4.6281424	narrow
38	18	False	True	True	True	12.0	3.6953511	narrow
38	18	False	True	True	True	13.0	2.1799958	narrow
38	18	False	True	True	True	14.0	1.8464681	narrow
38	18	False	True	True	True	15.0	1.9767963	narrow
38	18	False	True	True	True	16.0	2.2358987	narrow
38	18	False	True	True	True	17.0	2.396383	narrow
38	18	False	True	True	True	18.0	2.392629	narrow
38	18	False	True	True	True	19.0	2.2604287	narrow
