subject	model_label	fit_response	smoothed	spherical_noise	many_samples	wide		range	n	mean_E	mean_error	var_E	mean_abs_error
1	31	False	True	True	False	False	12	narrow	22.0	21.929905	-0.0700961952209472	0.6861749	0.6313036804199219
1	31	False	True	True	False	False	13	narrow	23.0	22.90079	-0.0992115421295166	0.5939113	0.5830084209442139
1	31	False	True	True	False	False	14	narrow	24.0	23.724344	-0.2756570529937744	0.4508542	0.4995251216888428
1	31	False	True	True	False	False	15	narrow	25.0	24.309095	-0.6909051513671876	0.42217258	0.6909051513671876
1	31	False	True	True	False	False	16	wide	10.0	10.34852	0.3485206604003906	1.3204881	0.3485206623077392
1	31	False	True	True	False	False	17	wide	11.0	11.192401	0.1924008884429931	0.5029728	0.2158153858184814
1	31	False	True	True	False	False	18	wide	12.0	12.223511	0.2235103874206543	0.47547376	0.3412857799530029
1	31	False	True	True	False	False	19	wide	13.0	13.3651495	0.36514963722229	0.68127877	0.5342760391235352
1	31	False	True	True	False	False	20	wide	14.0	14.165733	0.1657331743240356	0.8301255	0.5850084924697876
1	31	False	True	True	False	False	21	wide	15.0	15.132992	0.132991940498352	1.040171	0.7111247053146362
1	31	False	True	True	False	False	22	wide	16.0	16.40947	0.4094685325622558	1.5551739	0.9375644989013672
1	31	False	True	True	False	False	23	wide	17.0	17.477562	0.4775616788864136	1.6948062	1.0200174684524537
1	31	False	True	True	False	False	24	wide	18.0	18.300158	0.3001587362289428	1.6765888	1.006477807044983
1	31	False	True	True	False	False	25	wide	19.0	19.246868	0.2468667364120483	1.7888218	1.042876389503479
1	31	False	True	True	False	False	26	wide	20.0	19.951216	-0.0487860679626464	1.8821219	1.0632271919250489
1	31	False	True	True	False	False	27	wide	21.0	20.851324	-0.1486759748458862	2.0000775	1.0713606748580933
1	31	False	True	True	False	False	28	wide	22.0	21.651842	-0.3481576042175293	1.7125279	1.01919051361084
1	31	False	True	True	False	False	29	wide	23.0	22.425364	-0.5746369132995606	1.5708786	0.9821131858825684
1	31	False	True	True	False	False	30	wide	24.0	23.133043	-0.8669566745758057	1.1875228	0.9698730487823486
1	31	False	True	True	False	False	31	wide	25.0	23.577225	-1.4227757997512818	1.2015707	1.4227757997512818
1	31	False	True	True	False	True	0	narrow	10.0	10.476123	0.4761226778030396	1.0551203	0.4761226816177368
1	31	False	True	True	False	True	1	narrow	11.0	11.102278	0.1022768583297729	0.2261974	0.1617520761489868
1	31	False	True	True	False	True	2	narrow	12.0	12.135842	0.1358432178497314	0.22256048	0.2705696353912353
1	31	False	True	True	False	True	3	narrow	13.0	13.167693	0.1676933841705322	0.6012602	0.4976154861450195
1	31	False	True	True	False	True	4	narrow	14.0	14.26446	0.2644595603942871	0.6276626	0.5988140773773193
1	31	False	True	True	False	True	5	narrow	15.0	15.186987	0.1869873046875	0.7209322	0.6279793758392334
1	31	False	True	True	False	True	6	narrow	16.0	15.97855	-0.0214506587982177	0.83082956	0.6805209064483643
1	31	False	True	True	False	True	7	narrow	17.0	16.908598	-0.0914031896591186	1.0078094	0.7366767797470093
1	31	False	True	True	False	True	8	narrow	18.0	17.921232	-0.0787680530548095	0.9047671	0.7004408054351806
1	31	False	True	True	False	True	9	narrow	19.0	18.97523	-0.024771445274353	1.0401433	0.7379306592941284
1	31	False	True	True	False	True	10	narrow	20.0	19.954027	-0.0459730453491211	0.9646018	0.7010964164733887
1	31	False	True	True	False	True	11	narrow	21.0	20.96329	-0.0367104835510253	0.9058563	0.6655721321105957
1	31	False	True	True	False	True	12	narrow	22.0	21.97736	-0.022641279220581	0.73974663	0.623380350112915
1	31	False	True	True	False	True	13	narrow	23.0	23.0309	0.0308988189697265	0.7202408	0.6259392013549805
1	31	False	True	True	False	True	14	narrow	24.0	24.033382	0.03338277053833	0.7497642	0.6420271377563477
1	31	False	True	True	False	True	15	narrow	25.0	25.0446	0.0445993919372558	0.90190005	0.6584548988342285
1	31	False	True	True	False	True	16	narrow	26.0	26.025494	0.025495018005371	0.9361549	0.6994008445739746
1	31	False	True	True	False	True	17	narrow	27.0	27.061634	0.0616355781555175	1.025695	0.7265779266357422
1	31	False	True	True	False	True	18	narrow	28.0	28.088129	0.0881294364929199	1.0129591	0.7513352813720703
1	31	False	True	True	False	True	19	narrow	29.0	29.064653	0.0646551170349121	1.0294499	0.7337573394775391
1	31	False	True	True	False	True	20	narrow	30.0	30.065321	0.0653195095062255	1.1976253	0.7808183498382568
1	31	False	True	True	False	True	21	narrow	31.0	31.079496	0.0794959678649902	1.1428919	0.7920466766357422
1	31	False	True	True	False	True	22	narrow	32.0	32.065285	0.0652840900421142	1.4189786	0.8592349300384522
1	31	False	True	True	False	True	23	narrow	33.0	33.10839	0.1083907566070556	1.4324254	0.8582627544403076
1	31	False	True	True	False	True	24	narrow	34.0	34.093464	0.0934667072296142	1.3712472	0.9041775035858154
1	31	False	True	True	False	True	25	narrow	35.0	35.025055	0.0250566215515136	1.469437	0.9357094230651856
1	31	False	True	True	False	True	26	narrow	36.0	35.98731	-0.0126909580230712	1.378303	0.9044613513946532
1	31	False	True	True	False	True	27	narrow	37.0	36.915443	-0.0845556564331054	1.1338633	0.8540376586914062
1	31	False	True	True	False	True	28	narrow	38.0	37.71849	-0.2815069580078125	0.9788073	0.7599386825561524
1	31	False	True	True	False	True	29	narrow	39.0	38.355816	-0.6441830806732177	0.79040563	0.7716738033294678
1	31	False	True	True	False	True	30	narrow	40.0	38.861454	-1.1385478744506836	0.6963415	1.1385478744506836
1	31	False	True	True	False	True	31	wide	10.0	10.403887	0.4038862791061401	2.052686	0.4038862867355346
1	31	False	True	True	False	True	32	wide	11.0	11.260012	0.2600119428634643	1.6260152	0.285233941078186
1	31	False	True	True	False	True	33	wide	12.0	12.264434	0.2644334287643433	0.716263	0.388421275138855
1	31	False	True	True	False	True	34	wide	13.0	13.389528	0.3895285110473633	0.6880165	0.5586151885986328
1	31	False	True	True	False	True	35	wide	14.0	14.112712	0.1127115077972412	0.70118624	0.5434635162353516
1	31	False	True	True	False	True	36	wide	15.0	15.21263	0.2126299324035644	1.3425581	0.7859373607635498
1	31	False	True	True	False	True	37	wide	16.0	16.37059	0.3705897426605224	1.8865213	0.9326894969940186
1	31	False	True	True	False	True	38	wide	17.0	17.459297	0.4592962818145752	1.9388438	1.0295139331817629
1	31	False	True	True	False	True	39	wide	18.0	18.365948	0.3659465837478637	1.954866	1.0468352727890016
1	31	False	True	True	False	True	40	wide	19.0	19.243284	0.2432849140167236	2.2706826	1.0890828876495362
1	31	False	True	True	False	True	41	wide	20.0	20.196213	0.196212984085083	2.3853786	1.1553922100067138
1	31	False	True	True	False	True	42	wide	21.0	20.9848	-0.0151990461349487	2.538415	1.2143383855819705
1	31	False	True	True	False	True	43	wide	22.0	21.970734	-0.029264793395996	2.7684317	1.240827018737793
1	31	False	True	True	False	True	44	wide	23.0	22.956257	-0.0437426013946533	2.8328989	1.2372211666107178
1	31	False	True	True	False	True	45	wide	24.0	23.919058	-0.080940803527832	2.497584	1.1972133483886718
1	31	False	True	True	False	True	46	wide	25.0	24.946316	-0.0536830654144287	2.970069	1.275659517288208
1	31	False	True	True	False	True	47	wide	26.0	25.991116	-0.0088847408294677	2.7427135	1.2168109455108642
1	31	False	True	True	False	True	48	wide	27.0	26.922882	-0.0771168479919433	2.972107	1.2723933906555176
1	31	False	True	True	False	True	49	wide	28.0	27.926222	-0.0737781639099121	2.999506	1.2586234436035155
1	31	False	True	True	False	True	50	wide	29.0	28.97546	-0.0245392932891845	2.938065	1.2404192180633544
1	31	False	True	True	False	True	51	wide	30.0	30.011082	0.0110828094482421	2.984573	1.229221263885498
1	31	False	True	True	False	True	52	wide	31.0	30.931711	-0.0682886753082275	2.730654	1.1802647342681885
1	31	False	True	True	False	True	53	wide	32.0	32.009335	0.0093351917266845	2.6686342	1.2322904415130616
1	31	False	True	True	False	True	54	wide	33.0	32.889862	-0.1101355552673339	2.7080824	1.2253565635681152
1	31	False	True	True	False	True	55	wide	34.0	33.89489	-0.1051107997894287	2.6886063	1.1746515407562257
1	31	False	True	True	False	True	56	wide	35.0	34.939148	-0.0608533248901367	2.3823664	1.1804751892089844
1	31	False	True	True	False	True	57	wide	36.0	35.84931	-0.150687593460083	2.2147634	1.1304297885894776
1	31	False	True	True	False	True	58	wide	37.0	36.63756	-0.3624362125396728	1.9204351	1.0668328495025634
1	31	False	True	True	False	True	59	wide	38.0	37.424458	-0.5755438194274902	1.8019315	0.9723227043151856
1	31	False	True	True	False	True	60	wide	39.0	38.11223	-0.8877747936248779	1.1682268	0.9816123485565186
1	31	False	True	True	False	True	61	wide	40.0	38.620193	-1.3798039970397948	0.7802507	1.3798039970397948
1	31	False	True	True	True	False	0	narrow	10.0	10.473067	0.4730668358802795	0.91436535	0.4730668400764465
1	31	False	True	True	True	False	1	narrow	11.0	11.108614	0.1086141556739807	0.22779459	0.167358505153656
1	31	False	True	True	True	False	2	narrow	12.0	12.171006	0.1710064873218536	0.31985238	0.3047239821910858
1	31	False	True	True	True	False	3	narrow	13.0	13.140177	0.140176420545578	0.56719047	0.4987570880413055
1	31	False	True	True	True	False	4	narrow	14.0	14.244775	0.2447742822170257	0.7076265	0.6230640414714813
1	31	False	True	True	True	False	5	narrow	15.0	15.147429	0.1474289475440979	0.7577538	0.6472597406387329
1	31	False	True	True	True	False	6	narrow	16.0	16.013702	0.013702921295166	0.864324	0.692724737739563
1	31	False	True	True	True	False	7	narrow	17.0	16.921303	-0.0786975096702575	0.920713	0.7196462655067444
1	31	False	True	True	True	False	8	narrow	18.0	17.921442	-0.0785578835964202	0.96163744	0.7226319055080414
1	31	False	True	True	True	False	9	narrow	19.0	18.929655	-0.0703447673797607	0.91383505	0.6999246162414551
1	31	False	True	True	True	False	10	narrow	20.0	19.942217	-0.0577829419136047	0.84812915	0.6760251172065734
1	31	False	True	True	True	False	11	narrow	21.0	20.943893	-0.0561066270351409	0.8089872	0.6593719710826874
1	31	False	True	True	True	False	12	narrow	22.0	21.951958	-0.0480422361850738	0.71096545	0.6242721483707429
1	31	False	True	True	True	False	13	narrow	23.0	22.891352	-0.1086479773521423	0.601707	0.5780627169609069
1	31	False	True	True	True	False	14	narrow	24.0	23.702032	-0.2979672493457794	0.47447583	0.5203548906803132
1	31	False	True	True	True	False	15	narrow	25.0	24.33251	-0.6674899193286896	0.34650084	0.6674899193286896
1	31	False	True	True	True	False	16	wide	10.0	10.391723	0.3917229363441467	1.5717683	0.3917229441642761
1	31	False	True	True	True	False	17	wide	11.0	11.181816	0.1818157474994659	0.4832025	0.2030149384021759
1	31	False	True	True	True	False	18	wide	12.0	12.259137	0.2591366602897644	0.58500963	0.3759897567749023
1	31	False	True	True	True	False	19	wide	13.0	13.351614	0.351613880443573	0.5835352	0.5280301627159119
1	31	False	True	True	True	False	20	wide	14.0	14.123784	0.1237843783855438	0.7922513	0.5797258385181427
1	31	False	True	True	True	False	21	wide	15.0	15.171822	0.1718214485168457	1.1623898	0.7553041205406189
1	31	False	True	True	True	False	22	wide	16.0	16.367596	0.3675959398269653	1.4649845	0.9092836755752564
1	31	False	True	True	True	False	23	wide	17.0	17.44511	0.4451102514743805	1.6007777	0.9917975303173066
1	31	False	True	True	True	False	24	wide	18.0	18.357662	0.3576631853580475	1.7029467	1.021657532072067
1	31	False	True	True	True	False	25	wide	19.0	19.182041	0.1820398937225341	1.7743791	1.032275699043274
1	31	False	True	True	True	False	26	wide	20.0	20.023441	0.0234418623447418	1.8720115	1.0639792359828948
1	31	False	True	True	True	False	27	wide	21.0	20.841389	-0.1586105322360992	1.8511235	1.06056255402565
1	31	False	True	True	True	False	28	wide	22.0	21.679995	-0.3200066091537475	1.7780961	1.02786986618042
1	31	False	True	True	True	False	29	wide	23.0	22.42292	-0.5770801364421845	1.5651069	0.9790049968242646
1	31	False	True	True	True	False	30	wide	24.0	23.07441	-0.9255902200222016	1.3836026	1.0292354030132294
1	31	False	True	True	True	False	31	wide	25.0	23.61496	-1.385041048049927	1.1294234	1.385041048049927
1	31	False	True	True	True	True	0	narrow	10.0	10.489996	0.4899960565090179	1.0247474	0.4899960602283478
1	31	False	True	True	True	True	1	narrow	11.0	11.101033	0.1010330958843231	0.19916882	0.1601042338848114
1	31	False	True	True	True	True	2	narrow	12.0	12.170335	0.1703340122699737	0.33586207	0.3025540751934051
1	31	False	True	True	True	True	3	narrow	13.0	13.130262	0.1302621557235717	0.5597875	0.4941644150733947
1	31	False	True	True	True	True	4	narrow	14.0	14.2573185	0.2573184045791626	0.7290244	0.6298396967887878
1	31	False	True	True	True	True	5	narrow	15.0	15.162733	0.162733125257492	0.77642477	0.6537060011386872
1	31	False	True	True	True	True	6	narrow	16.0	16.005308	0.00530770778656	0.8746958	0.6947050937652588
1	31	False	True	True	True	True	7	narrow	17.0	16.932201	-0.0677984507083892	0.95920146	0.7227581690311432
1	31	False	True	True	True	True	8	narrow	18.0	17.928032	-0.0719681375026702	0.93835783	0.7116920938014984
1	31	False	True	True	True	True	9	narrow	19.0	18.931108	-0.0688918745040893	0.9319132	0.6976222885131836
1	31	False	True	True	True	True	10	narrow	20.0	19.970938	-0.0290625334262847	0.87566906	0.6801791944980621
1	31	False	True	True	True	True	11	narrow	21.0	20.977087	-0.0229122852325439	0.9004578	0.6817943580627441
1	31	False	True	True	True	True	12	narrow	22.0	21.991629	-0.0083724141597747	0.8594851	0.6644861438274383
1	31	False	True	True	True	True	13	narrow	23.0	23.004986	0.0049861956119537	0.8743727	0.674642776632309
1	31	False	True	True	True	True	14	narrow	24.0	24.02192	0.0219184533119201	0.83602625	0.6699653618812561
1	31	False	True	True	True	True	15	narrow	25.0	25.028515	0.0285135924339294	0.8987856	0.6889110030174256
1	31	False	True	True	True	True	16	narrow	26.0	26.037262	0.0372618102073669	0.9161632	0.6959353615760803
1	31	False	True	True	True	True	17	narrow	27.0	27.05133	0.051331797504425	0.98141253	0.7218789093971253
1	31	False	True	True	True	True	18	narrow	28.0	28.073826	0.0738241196632385	1.0278075	0.7411375290870666
1	31	False	True	True	True	True	19	narrow	29.0	29.065634	0.0656357165336608	1.1111993	0.7699546496391296
1	31	False	True	True	True	True	20	narrow	30.0	30.071156	0.0711564224243164	1.1542037	0.7893676465988159
1	31	False	True	True	True	True	21	narrow	31.0	31.0677	0.0677006557464599	1.2354361	0.8183861238479614
1	31	False	True	True	True	True	22	narrow	32.0	32.09211	0.0921081925392151	1.3248556	0.8608434725761414
1	31	False	True	True	True	True	23	narrow	33.0	33.08415	0.0841500002861023	1.3236428	0.8632008328437805
1	31	False	True	True	True	True	24	narrow	34.0	34.08688	0.0868818849563598	1.3961565	0.892063010597229
1	31	False	True	True	True	True	25	narrow	35.0	35.07313	0.0731315865516662	1.3866743	0.9032540041923522
1	31	False	True	True	True	True	26	narrow	36.0	36.01582	0.0158193586349487	1.2804973	0.8790166463851928
1	31	False	True	True	True	True	27	narrow	37.0	36.913776	-0.0862247942924499	1.2016777	0.8429228430747986
1	31	False	True	True	True	True	28	narrow	38.0	37.715164	-0.2848347316741943	1.0135701	0.7684735279083252
1	31	False	True	True	True	True	29	narrow	39.0	38.359947	-0.6400530711174012	0.8363676	0.7730540522575379
1	31	False	True	True	True	True	30	narrow	40.0	38.85134	-1.1486606523513794	0.63192534	1.1486606523513794
1	31	False	True	True	True	True	31	wide	10.0	10.435317	0.4353172383785247	2.263889	0.4353172459125519
1	31	False	True	True	True	True	32	wide	11.0	11.2055645	0.205563946723938	0.80027616	0.2290169085502624
1	31	False	True	True	True	True	33	wide	12.0	12.279826	0.2798266743183136	0.7828668	0.3922018136501312
1	31	False	True	True	True	True	34	wide	13.0	13.385936	0.3859362789154053	0.8259027	0.5594280690193176
1	31	False	True	True	True	True	35	wide	14.0	14.136647	0.1366472552299499	0.92523247	0.5905767100334167
1	31	False	True	True	True	True	36	wide	15.0	15.191409	0.1914101253509521	1.312791	0.7689056771278381
1	31	False	True	True	True	True	37	wide	16.0	16.4122	0.412199493932724	1.6816567	0.9339248955249786
1	31	False	True	True	True	True	38	wide	17.0	17.466377	0.4663765529632568	1.8012564	1.0090168548583984
1	31	False	True	True	True	True	39	wide	18.0	18.410627	0.4106263217449188	2.0169287	1.062183967256546
1	31	False	True	True	True	True	40	wide	19.0	19.27387	0.2738699941158294	2.1841617	1.097957192468643
1	31	False	True	True	True	True	41	wide	20.0	20.130924	0.1309247740745544	2.3873723	1.144115553188324
1	31	False	True	True	True	True	42	wide	21.0	21.0283	0.0282995824813842	2.60884	1.2066903846740722
1	31	False	True	True	True	True	43	wide	22.0	21.966064	-0.0339354990005493	2.6342728	1.2117294748306275
1	31	False	True	True	True	True	44	wide	23.0	22.945591	-0.0544098341941833	2.770017	1.2394078120231629
1	31	False	True	True	True	True	45	wide	24.0	23.941603	-0.0583968871116638	2.8321831	1.2391387377738952
1	31	False	True	True	True	True	46	wide	25.0	24.941307	-0.0586943855285644	2.8848777	1.25201199798584
1	31	False	True	True	True	True	47	wide	26.0	25.95305	-0.0469484297275543	2.8881183	1.2370953012943269
1	31	False	True	True	True	True	48	wide	27.0	26.960484	-0.0395162277698516	2.8289676	1.2311648039340972
1	31	False	True	True	True	True	49	wide	28.0	27.948503	-0.0514959748744964	2.8437586	1.230532694387436
1	31	False	True	True	True	True	50	wide	29.0	28.9767	-0.0233008343219757	2.7057452	1.2127407482624053
1	31	False	True	True	True	True	51	wide	30.0	30.007505	0.0075050067424774	2.7416835	1.2214750580310825
1	31	False	True	True	True	True	52	wide	31.0	30.997484	-0.0025163928031921	2.7378347	1.229586347103119
1	31	False	True	True	True	True	53	wide	32.0	32.0173	0.0172999787330627	2.577272	1.2011053191184995
1	31	False	True	True	True	True	54	wide	33.0	32.988262	-0.0117380847930908	2.6401918	1.2150046062469482
1	31	False	True	True	True	True	55	wide	34.0	33.978123	-0.0218775796890258	2.5749807	1.2040155447006229
