subject	model_label	fit_response	smoothed		Unnamed: 0	n	fisher_information	condition	log(fisher_information)
21	31	False	True	14	14	24.0	0.1399016	narrow	-1.9668159606355717
21	31	False	True	15	15	25.0	0.18676123	narrow	-1.6779243229083705
21	31	False	True	16	16	26.0	0.25278968	narrow	-1.3751974403275173
21	31	False	True	17	17	27.0	0.3411309	narrow	-1.0754890043904883
21	31	False	True	18	18	28.0	0.4516553	narrow	-0.7948360007047764
21	31	False	True	19	19	29.0	0.5798289	narrow	-0.5450222189627314
21	31	False	True	20	20	30.0	0.7164095	narrow	-0.33350334813531785
21	31	False	True	21	21	31.0	0.84829724	narrow	-0.16452418573969635
21	31	False	True	22	22	32.0	0.9605582	narrow	-0.04024070516831788
21	31	False	True	23	23	33.0	1.0391409	narrow	0.03839431408730895
21	31	False	True	24	24	34.0	1.0736332	narrow	0.07104841075118215
21	31	False	True	25	25	35.0	1.0593154	narrow	0.05762285041702747
21	31	False	True	26	26	36.0	0.9980094	narrow	-0.001992583877354653
21	31	False	True	27	27	37.0	0.8975922	narrow	-0.10803943409103431
21	31	False	True	28	28	38.0	0.77038556	narrow	-0.260864162183748
21	31	False	True	29	29	39.0	0.63088393	narrow	-0.4606333794783601
21	31	False	True	30	30	40.0	0.49339184	narrow	-0.7064516133292743
21	31	False	True	31	31	10.0	0.43956757	wide	-0.8219638307844849
21	31	False	True	32	32	11.0	0.3923311	wide	-0.9356491528445747
21	31	False	True	33	33	12.0	0.33665037	wide	-1.088710364927141
21	31	False	True	34	34	13.0	0.2653055	wide	-1.326873286805688
21	31	False	True	35	35	14.0	0.2059231	wide	-1.5802524808575824
21	31	False	True	36	36	15.0	0.17599481	wide	-1.7373007730151473
21	31	False	True	37	37	16.0	0.15022886	wide	-1.8955954143011045
21	31	False	True	38	38	17.0	0.11606492	wide	-2.1536055892519084
21	31	False	True	39	39	18.0	0.08301681	wide	-2.4887121615715135
21	31	False	True	40	40	19.0	0.05841201	wide	-2.8402337596062277
21	31	False	True	41	41	20.0	0.04175315	wide	-3.1759803814296164
21	31	False	True	42	42	21.0	0.030254323	wide	-3.4981161956249087
21	31	False	True	43	43	22.0	0.021991637	wide	-3.8170930342576006
21	31	False	True	44	44	23.0	0.016072107	wide	-4.1306699939506
21	31	False	True	45	45	24.0	0.012106789	wide	-4.413988909342655
21	31	False	True	46	46	25.0	0.009854272	wide	-4.619850212237465
21	31	False	True	47	47	26.0	0.009073664	wide	-4.702379127299656
21	31	False	True	48	48	27.0	0.009493816	wide	-4.6571146397022884
21	31	False	True	49	49	28.0	0.010835014	wide	-4.524972351885743
21	31	False	True	50	50	29.0	0.01284663	wide	-4.3546737588455775
21	31	False	True	51	51	30.0	0.01533992	wide	-4.177296698180485
21	31	False	True	52	52	31.0	0.018206177	wide	-4.005994346876651
21	31	False	True	53	53	32.0	0.021419585	wide	-3.8434495885666538
21	31	False	True	54	54	33.0	0.025027392	wide	-3.6877843739331677
21	31	False	True	55	55	34.0	0.029133018	wide	-3.5358831088459617
21	31	False	True	56	56	35.0	0.03387621	wide	-3.3850422808630047
21	31	False	True	57	57	36.0	0.039412722	wide	-3.233666621396089
21	31	False	True	58	58	37.0	0.045895997	wide	-3.0813773770477426
21	31	False	True	59	59	38.0	0.053460263	wide	-2.9288166487174343
21	31	False	True	60	60	39.0	0.062206652	wide	-2.7772933396176276
21	31	False	True	61	61	40.0	0.07219056	wide	-2.628445989554049
22	31	False	True	0	0	10.0	4.565342	narrow	1.5184934290939607
22	31	False	True	1	1	11.0	2.1290925	narrow	0.755695832595516
22	31	False	True	2	2	12.0	1.7324471	narrow	0.5495349177052179
22	31	False	True	3	3	13.0	1.6483781	narrow	0.4997918347839819
22	31	False	True	4	4	14.0	1.5343024	narrow	0.42807581519904514
22	31	False	True	5	5	15.0	1.2314285	narrow	0.2081748776156464
22	31	False	True	6	6	16.0	0.9257738	narrow	-0.07712535063419462
22	31	False	True	7	7	17.0	0.90361094	narrow	-0.10135638733453219
22	31	False	True	8	8	18.0	1.1557647	narrow	0.1447622028189393
22	31	False	True	9	9	19.0	1.4227567	narrow	0.35259632767995713
22	31	False	True	10	10	20.0	1.524313	narrow	0.42154381675417885
22	31	False	True	11	11	21.0	1.4635814	narrow	0.3808864456918919
22	31	False	True	12	12	22.0	1.3262721	narrow	0.28237207433219724
22	31	False	True	13	13	23.0	1.232034	narrow	0.20866646213312418
22	31	False	True	14	14	24.0	1.5295515	narrow	0.42497455517631877
22	31	False	True	15	15	25.0	3.331963	narrow	1.2035616198011647
22	31	False	True	16	16	26.0	8.202269	narrow	2.1044108233108716
22	31	False	True	17	17	27.0	14.652721	narrow	2.6846260520050875
22	31	False	True	18	18	28.0	16.429733	narrow	2.799092681156328
22	31	False	True	19	19	29.0	10.924808	narrow	2.3910361664565136
22	31	False	True	20	20	30.0	4.729834	narrow	1.5538901067505722
22	31	False	True	21	21	31.0	3.7864888	narrow	1.3314391516906987
22	31	False	True	22	22	32.0	6.224994	narrow	1.8285724784948851
22	31	False	True	23	23	33.0	7.9648676	narrow	2.0750403204994337
22	31	False	True	24	24	34.0	7.8838205	narrow	2.064812621400643
22	31	False	True	25	25	35.0	6.7924733	narrow	1.9158151315046041
22	31	False	True	26	26	36.0	5.414414	narrow	1.689064656683769
22	31	False	True	27	27	37.0	4.030069	narrow	1.3937834974001082
22	31	False	True	28	28	38.0	2.7764847	narrow	1.0211856311494958
22	31	False	True	29	29	39.0	1.7639256	narrow	0.5675417798243821
22	31	False	True	30	30	40.0	1.0414286	narrow	0.04059342440009528
22	31	False	True	31	31	10.0	7.5110836	wide	2.016379742984098
22	31	False	True	32	32	11.0	1.66657	wide	0.5107676220839257
22	31	False	True	33	33	12.0	1.2437081	wide	0.21809732048098618
22	31	False	True	34	34	13.0	0.99887043	wide	-0.0011302084450166491
22	31	False	True	35	35	14.0	0.8377766	wide	-0.17700380115288666
22	31	False	True	36	36	15.0	0.74155444	wide	-0.29900670135338886
22	31	False	True	37	37	16.0	0.6885041	wide	-0.37323400585657596
22	31	False	True	38	38	17.0	0.654873	wide	-0.42331395527635907
22	31	False	True	39	39	18.0	0.618128	wide	-0.48105972322967827
22	31	False	True	40	40	19.0	0.5640297	wide	-0.5726483692960769
22	31	False	True	41	41	20.0	0.4921609	wide	-0.7089495834329825
22	31	False	True	42	42	21.0	0.41528755	wide	-0.8787841071237071
22	31	False	True	43	43	22.0	0.3522889	wide	-1.0433037013694577
22	31	False	True	44	44	23.0	0.31816012	wide	-1.145200500914053
22	31	False	True	45	45	24.0	0.31677637	wide	-1.149559211470277
22	31	False	True	46	46	25.0	0.340365	wide	-1.0777367077807942
22	31	False	True	47	47	26.0	0.37480533	wide	-0.9813485078011634
22	31	False	True	48	48	27.0	0.40642348	wide	-0.9003596087962589
22	31	False	True	49	49	28.0	0.42640352	wide	-0.8523691510051012
22	31	False	True	50	50	29.0	0.43170124	wide	-0.8400215040597622
22	31	False	True	51	51	30.0	0.42358375	wide	-0.8590040276526583
22	31	False	True	52	52	31.0	0.40549737	wide	-0.9026408912676778
22	31	False	True	53	53	32.0	0.38141873	wide	-0.9638574784741469
22	31	False	True	54	54	33.0	0.35511866	wide	-1.0353032918358576
22	31	False	True	55	55	34.0	0.33041635	wide	-1.1074017530875246
22	31	False	True	56	56	35.0	0.3125538	wide	-1.162978664623513
22	31	False	True	57	57	36.0	0.31105468	wide	-1.1677865623217252
22	31	False	True	58	58	37.0	0.34427217	wide	-1.0663227425755604
22	31	False	True	59	59	38.0	0.44431943	wide	-0.8112115382836711
22	31	False	True	60	60	39.0	0.65774214	wide	-0.4189423089620971
22	31	False	True	61	61	40.0	1.0342015	wide	0.03362963137537392
24	31	False	True	0	0	10.0	7.006197	narrow	1.946795043135323
24	31	False	True	1	1	11.0	0.8349885	narrow	-0.1803373266812125
24	31	False	True	2	2	12.0	0.30432275	narrow	-1.1896664631254572
24	31	False	True	3	3	13.0	0.14244086	narrow	-1.9488283829609072
24	31	False	True	4	4	14.0	0.07870772	narrow	-2.54201403434173
24	31	False	True	5	5	15.0	0.051999092	narrow	-2.9565290220916256
24	31	False	True	6	6	16.0	0.04061507	narrow	-3.2036160989795355
24	31	False	True	7	7	17.0	0.036534086	narrow	-3.309509591158773
24	31	False	True	8	8	18.0	0.037764195	narrow	-3.27639384747728
24	31	False	True	9	9	19.0	0.046336435	narrow	-3.0718266943140575
24	31	False	True	10	10	20.0	0.067385	narrow	-2.6973328377610146
24	31	False	True	11	11	21.0	0.10625035	narrow	-2.241957177065389
24	31	False	True	12	12	22.0	0.16379425	narrow	-1.809144211964424
24	31	False	True	13	13	23.0	0.73434585	narrow	-0.30877517605444704
24	31	False	True	14	14	24.0	2.8756642	narrow	1.0562836736538534
24	31	False	True	15	15	25.0	0.38880903	narrow	-0.9446669813569144
24	31	False	True	16	16	26.0	0.45995122	narrow	-0.7766348386002644
24	31	False	True	17	17	27.0	0.5176061	narrow	-0.6585407507026033
24	31	False	True	18	18	28.0	0.55343604	narrow	-0.5916090890660586
24	31	False	True	19	19	29.0	0.5622132	narrow	-0.5758741415964367
24	31	False	True	20	20	30.0	0.54414266	narrow	-0.6085438238587282
24	31	False	True	21	21	31.0	0.50429416	narrow	-0.6845955303749978
24	31	False	True	22	22	32.0	0.4503991	narrow	-0.797621200382454
24	31	False	True	23	23	33.0	0.39059964	narrow	-0.9400721821989694
24	31	False	True	24	24	34.0	0.331877	narrow	-1.102990860638744
24	31	False	True	25	25	35.0	0.27923182	narrow	-1.2757129461064582
24	31	False	True	26	26	36.0	0.2354995	narrow	-1.446046488670169
24	31	False	True	27	27	37.0	0.20162214	narrow	-1.6013599273862837
24	31	False	True	28	28	38.0	0.17717525	narrow	-1.7306159232525247
24	31	False	True	29	29	39.0	0.16093895	narrow	-1.826730178455931
24	31	False	True	30	30	40.0	0.15136991	narrow	-1.8880287027774376
24	31	False	True	31	31	10.0	8.907755	wide	2.1869222456491375
24	31	False	True	32	32	11.0	2.4260635	wide	0.8862699849525945
24	31	False	True	33	33	12.0	0.9217049	wide	-0.08153017173322345
24	31	False	True	34	34	13.0	0.46255228	wide	-0.7709956905801143
24	31	False	True	35	35	14.0	0.2526781	wide	-1.3756389323720246
24	31	False	True	36	36	15.0	0.14622216	wide	-1.9226281699650993
24	31	False	True	37	37	16.0	0.089451455	wide	-2.4140592030892694
24	31	False	True	38	38	17.0	0.05808745	wide	-2.8458056453418004
24	31	False	True	39	39	18.0	0.040219318	wide	-3.2134078515193396
24	31	False	True	40	40	19.0	0.02973045	wide	-3.515583505860648
24	31	False	True	41	41	20.0	0.023381736	wide	-3.7558000741977144
24	31	False	True	42	42	21.0	0.019421343	wide	-3.9413826630003066
24	31	False	True	43	43	22.0	0.016892523	wide	-4.080884180987887
24	31	False	True	44	44	23.0	0.015279874	wide	-4.18121874135106
24	31	False	True	45	45	24.0	0.014326704	wide	-4.245630070576086
24	31	False	True	46	46	25.0	0.013941664	wide	-4.2728735120505394
24	31	False	True	47	47	26.0	0.014151737	wide	-4.257917906243069
24	31	False	True	48	48	27.0	0.015075948	wide	-4.194654652773964
24	31	False	True	49	49	28.0	0.016901316	wide	-4.0803637902623215
24	31	False	True	50	50	29.0	0.019848002	wide	-3.919651931826822
24	31	False	True	51	51	30.0	0.02411875	wide	-3.724765732678345
24	31	False	True	52	52	31.0	0.029839205	wide	-3.5119321460926365
24	31	False	True	53	53	32.0	0.037007947	wide	-3.2966226056168635
24	31	False	True	54	54	33.0	0.04547452	wide	-3.0906031098837956
24	31	False	True	55	55	34.0	0.05495704	wide	-2.9012034898692027
24	31	False	True	56	56	35.0	0.06513776	wide	-2.731250867198447
24	31	False	True	57	57	36.0	0.2076906	wide	-1.5717058067072782
24	31	False	True	58	58	37.0	0.37436423	wide	-0.9825260784728062
24	31	False	True	59	59	38.0	0.7174779	wide	-0.33201313321646175
24	31	False	True	60	60	39.0	0.11789295	wide	-2.137978269664349
24	31	False	True	61	61	40.0	0.113677524	wide	-2.1743895758668015
25	31	False	True	0	0	10.0	6.3676643	narrow	1.8512327304439646
25	31	False	True	1	1	11.0	256.40747	narrow	5.54676785878749
25	31	False	True	2	2	12.0	6.0179224	narrow	1.7947420834753316
25	31	False	True	3	3	13.0	0.5570205	narrow	-0.5851532354233178
25	31	False	True	4	4	14.0	0.20252717	narrow	-1.5968812285964074
25	31	False	True	5	5	15.0	0.06471872	narrow	-2.7377047839305684
25	31	False	True	6	6	16.0	0.016341673	narrow	-4.114036808010543
25	31	False	True	7	7	17.0	0.014381624	narrow	-4.241803998434439
25	31	False	True	8	8	18.0	0.037193917	narrow	-3.2916100525795113
25	31	False	True	9	9	19.0	0.070964195	narrow	-2.64557982491535
25	31	False	True	10	10	20.0	0.106709324	narrow	-2.2376467393001653
25	31	False	True	11	11	21.0	0.13902342	narrow	-1.9731128708355246
25	31	False	True	12	12	22.0	0.1651101	narrow	-1.8011427548817445
25	31	False	True	13	13	23.0	0.18395784	narrow	-1.6930486780623226
25	31	False	True	14	14	24.0	0.1956806	narrow	-1.631271540817395
25	31	False	True	15	15	25.0	8.96388	narrow	2.1932031689682185
25	31	False	True	16	16	26.0	85.65197	narrow	4.450292225089391
25	31	False	True	17	17	27.0	0.19695549	narrow	-1.6247775148585235
25	31	False	True	18	18	28.0	0.18951267	narrow	-1.6632993965363854
25	31	False	True	19	19	29.0	0.17997654	narrow	-1.714928769919387
25	31	False	True	20	20	30.0	0.16903372	narrow	-1.7776570573346349
25	31	False	True	21	21	31.0	0.1573227	narrow	-1.8494561690944058
25	31	False	True	22	22	32.0	0.14533924	narrow	-1.9286846829252493
25	31	False	True	23	23	33.0	0.13345407	narrow	-2.0139979052826926
25	31	False	True	24	24	34.0	0.12193337	narrow	-2.1042805309827557
25	31	False	True	25	25	35.0	0.11095842	narrow	-2.198599742442479
25	31	False	True	26	26	36.0	0.100643836	narrow	-2.2961673706991714
25	31	False	True	27	27	37.0	0.09105295	narrow	-2.3963140735530413
25	31	False	True	28	28	38.0	0.08221098	narrow	-2.4984664091982323
25	31	False	True	29	29	39.0	0.07411538	narrow	-2.602132210862218
25	31	False	True	30	30	40.0	0.06674433	narrow	-2.706885929129933
25	31	False	True	31	31	10.0	6.0821958	wide	1.805365782094426
25	31	False	True	32	32	11.0	186.33095	wide	5.2275243937075135
25	31	False	True	33	33	12.0	7.8957186	wide	2.066320663198249
25	31	False	True	34	34	13.0	1.2411273	wide	0.21602007952732175
25	31	False	True	35	35	14.0	1.5912479	wide	0.4645185511714049
25	31	False	True	36	36	15.0	0.3749763	wide	-0.9808924550089304
25	31	False	True	37	37	16.0	0.21732873	wide	-1.5263441869295091
25	31	False	True	38	38	17.0	0.13301969	wide	-2.0172581166051975
25	31	False	True	39	39	18.0	0.08045923	wide	-2.5200046824789446
25	31	False	True	40	40	19.0	0.046500716	wide	-3.06828756865791
25	31	False	True	41	41	20.0	0.024969554	wide	-3.690098036283693
25	31	False	True	42	42	21.0	0.012261336	wide	-4.401304382143581
25	31	False	True	43	43	22.0	0.0058951415	wide	-5.133626741888174
25	31	False	True	44	44	23.0	0.0040229713	wide	-5.51573452001955
25	31	False	True	45	45	24.0	0.0052307234	wide	-5.253205693070657
25	31	False	True	46	46	25.0	0.008435575	wide	-4.775297396961385
25	31	False	True	47	47	26.0	0.012818575	wide	-4.3568599881139045
25	31	False	True	48	48	27.0	0.017772792	wide	-4.030086530417985
25	31	False	True	49	49	28.0	0.022860097	wide	-3.7783623774048776
25	31	False	True	50	50	29.0	0.027775308	wide	-3.583607854409016
25	31	False	True	51	51	30.0	0.032316193	wide	-3.4321868431087124
25	31	False	True	52	52	31.0	0.036358483	wide	-3.3143277322153994
25	31	False	True	53	53	32.0	0.039836317	wide	-3.222976295318138
25	31	False	True	54	54	33.0	0.042726044	wide	-3.1529466149367154
25	31	False	True	55	55	34.0	0.045033894	wide	-3.100339872724585
25	31	False	True	56	56	35.0	0.046786483	wide	-3.0621609425627723
25	31	False	True	57	57	36.0	0.04802326	wide	-3.0360698021135
25	31	False	True	58	58	37.0	0.048791308	wide	-3.0202030967414504
25	31	False	True	59	59	38.0	0.049141154	wide	-3.0130584282413633
25	31	False	True	60	60	39.0	0.049647994	wide	-3.0027972921269095
25	31	False	True	61	61	40.0	2.702879	wide	0.9943175012164829
26	31	False	True	0	0	10.0	8.994692	narrow	2.1966346255711153
26	31	False	True	1	1	11.0	4.444529	narrow	1.491673901596744
26	31	False	True	2	2	12.0	1.6954622	narrow	0.5279553880265708
26	31	False	True	3	3	13.0	1.0989485	narrow	0.09435381354095407
26	31	False	True	4	4	14.0	0.96655226	narrow	-0.03401991040393717
26	31	False	True	5	5	15.0	0.9958504	narrow	-0.00415823348202194
26	31	False	True	6	6	16.0	1.036186	narrow	0.035546664402047165
26	31	False	True	7	7	17.0	1.0350555	narrow	0.03445504846806633
26	31	False	True	8	8	18.0	0.9858614	narrow	-0.014239502211420505
26	31	False	True	9	9	19.0	0.9027876	narrow	-0.10226796917960494
26	31	False	True	10	10	20.0	0.8046923	narrow	-0.2172953106592285
26	31	False	True	11	11	21.0	0.70589554	narrow	-0.34828801277604926
26	31	False	True	12	12	22.0	0.6141732	narrow	-0.4874783059228468
26	31	False	True	13	13	23.0	0.5324665	narrow	-0.6302352941756463
26	31	False	True	14	14	24.0	0.46109796	narrow	-0.7741447639822568
26	31	False	True	15	15	25.0	0.39927873	narrow	-0.9180955345511472
26	31	False	True	16	16	26.0	0.34589022	narrow	-1.0616338375063825
26	31	False	True	17	17	27.0	0.2998146	narrow	-1.204590995366649
26	31	False	True	18	18	28.0	0.26004833	narrow	-1.3468877806256292
26	31	False	True	19	19	29.0	0.22572064	narrow	-1.488457150513961
26	31	False	True	20	20	30.0	0.19608307	narrow	-1.6292168830101026
26	31	False	True	21	21	31.0	0.17049205	narrow	-1.7690666109116466
26	31	False	True	22	22	32.0	0.14839222	narrow	-1.907896375499152
26	31	False	True	23	23	33.0	0.12930341	narrow	-2.045593620775592
26	31	False	True	24	24	34.0	0.1128103	narrow	-2.182047632030133
26	31	False	True	25	25	35.0	0.09855349	narrow	-2.3171558325147634
26	31	False	True	26	26	36.0	0.08622274	narrow	-2.4508213309985294
26	31	False	True	27	27	37.0	0.075550124	narrow	-2.582958948967581
26	31	False	True	28	28	38.0	0.06630489	narrow	-2.713491628854026
26	31	False	True	29	29	39.0	0.05828841	narrow	-2.842352004702787
26	31	False	True	30	30	40.0	0.051329877	narrow	-2.9694822986722937
26	31	False	True	31	31	10.0	7.972607	wide	2.076011540947165
26	31	False	True	32	32	11.0	5.3602896	wide	1.679018003473897
26	31	False	True	33	33	12.0	2.3345087	wide	0.8478014621299851
26	31	False	True	34	34	13.0	1.4878114	wide	0.39730618106595283
26	31	False	True	35	35	14.0	0.9868946	wide	-0.013192033498140125
26	31	False	True	36	36	15.0	0.6891976	wide	-0.37222725663274264
26	31	False	True	37	37	16.0	0.52435887	wide	-0.6455789626628603
26	31	False	True	38	38	17.0	0.4384862	wide	-0.8244269385887224
26	31	False	True	39	39	18.0	0.39505696	wide	-0.9287253219455552
26	31	False	True	40	40	19.0	0.37266353	wide	-0.9870793307863662
26	31	False	True	41	41	20.0	0.3598506	wide	-1.0220663336683131
26	31	False	True	42	42	21.0	0.35047844	wide	-1.0484560865249757
26	31	False	True	43	43	22.0	0.34108418	wide	-1.075625969993984
26	31	False	True	44	44	23.0	0.3297985	wide	-1.1092734170780187
26	31	False	True	45	45	24.0	0.31591487	wide	-1.1522825004237596
26	31	False	True	46	46	25.0	0.29956937	wide	-1.2054092688806477
26	31	False	True	47	47	26.0	0.2813967	wide	-1.2679898614495024
26	31	False	True	48	48	27.0	0.26221585	wide	-1.3385872594414288
26	31	False	True	49	49	28.0	0.24280705	wide	-1.4154881839745153
26	31	False	True	50	50	29.0	0.22379461	wide	-1.497026567397911
26	31	False	True	51	51	30.0	0.20561445	wide	-1.581752465769631
26	31	False	True	52	52	31.0	0.18853045	wide	-1.6684957466784656
26	31	False	True	53	53	32.0	0.17267159	wide	-1.7563638122837526
26	31	False	True	54	54	33.0	0.1580722	wide	-1.8447033883052042
26	31	False	True	55	55	34.0	0.14470515	wide	-1.9330570551003612
26	31	False	True	56	56	35.0	0.13250792	wide	-2.021112861757324
26	31	False	True	57	57	36.0	0.12139967	wide	-2.1086671186470896
26	31	False	True	58	58	37.0	0.11129266	wide	-2.195591970763885
26	31	False	True	59	59	38.0	0.102099165	wide	-2.2818107321015706
26	31	False	True	60	60	39.0	0.09373516	wide	-2.367281919994662
26	31	False	True	61	61	40.0	0.08612234	wide	-2.4519864354663503
27	31	False	True	0	0	10.0	5.794953	narrow	1.7569873663187907
27	31	False	True	1	1	11.0	2.6711898	narrow	0.9825239911314817
27	31	False	True	2	2	12.0	1.1473255	narrow	0.13743358167201583
27	31	False	True	3	3	13.0	0.5358765	narrow	-0.6238515549076616
27	31	False	True	4	4	14.0	0.23199943	narrow	-1.461020364215397
27	31	False	True	5	5	15.0	0.0752646	narrow	-2.58674537423903
27	31	False	True	6	6	16.0	0.028145345	narrow	-3.570373302191373
27	31	False	True	7	7	17.0	0.052284986	narrow	-2.9510460236948415
27	31	False	True	8	8	18.0	0.102787815	narrow	-2.2750884641148463
27	31	False	True	9	9	19.0	0.15514918	narrow	-1.863368173309578
27	31	False	True	10	10	20.0	0.20261642	narrow	-1.596440644054795
27	31	False	True	11	11	21.0	0.24322373	narrow	-1.4137735596370016
27	31	False	True	12	12	22.0	0.2752647	narrow	-1.2900220988108468
27	31	False	True	13	13	23.0	0.2977374	narrow	-1.2115433890224858
27	31	False	True	14	14	24.0	0.31076565	narrow	-1.1687161878320877
27	31	False	True	15	15	25.0	0.3153181	narrow	-1.1541733084333459
27	31	False	True	16	16	26.0	0.312783	narrow	-1.1622456196139648
27	31	False	True	17	17	27.0	0.30466008	narrow	-1.1885586156858137
27	31	False	True	18	18	28.0	0.29237944	narrow	-1.2297028682161866
27	31	False	True	19	19	29.0	0.27720845	narrow	-1.282985528725515
27	31	False	True	20	20	30.0	0.2602134	narrow	-1.3462532153827116
27	31	False	True	21	21	31.0	0.24225423	narrow	-1.4177675670633987
27	31	False	True	22	22	32.0	0.22399983	narrow	-1.4961099860559566
27	31	False	True	23	23	33.0	0.20595154	narrow	-1.5801143805849112
27	31	False	True	24	24	34.0	0.18847051	narrow	-1.6688137299563068
27	31	False	True	25	25	35.0	0.17180404	narrow	-1.7614007539925234
27	31	False	True	26	26	36.0	0.1561098	narrow	-1.857195673162291
27	31	False	True	27	27	37.0	0.14147611	narrow	-1.9556244100751574
27	31	False	True	28	28	38.0	0.12793955	narrow	-2.056197392240053
27	31	False	True	29	29	39.0	0.11549855	narrow	-2.1584973032116466
27	31	False	True	30	30	40.0	0.10412477	narrow	-2.262165387381123
27	31	False	True	31	31	10.0	5.319147	wide	1.6713129521521215
27	31	False	True	32	32	11.0	3.2365873	wide	1.174519472222221
27	31	False	True	33	33	12.0	1.7606758	wide	0.5656977126223803
27	31	False	True	34	34	13.0	0.99931574	wide	-0.0006844942127214844
27	31	False	True	35	35	14.0	0.61045676	wide	-0.4935478151305687
27	31	False	True	36	36	15.0	0.39280394	wide	-0.9344446720022337
27	31	False	True	37	37	16.0	0.2581975	wide	-1.3540304830332008
27	31	False	True	38	38	17.0	0.16807713	wide	-1.7833322977934596
27	31	False	True	39	39	18.0	0.1048158	wide	-2.2555507551000695
27	31	False	True	40	40	19.0	0.060417507	wide	-2.806476365046674
27	31	False	True	41	41	20.0	0.031478446	wide	-3.458452221327395
27	31	False	True	42	42	21.0	0.015863411	wide	-4.143740016542661
27	31	False	True	43	43	22.0	0.010864846	wide	-4.522222839327256
27	31	False	True	44	44	23.0	0.013084135	wide	-4.336354851413647
27	31	False	True	45	45	24.0	0.01925841	wide	-3.949807430537103
27	31	False	True	46	46	25.0	0.026986206	wide	-3.612429432414891
27	31	False	True	47	47	26.0	0.034891408	wide	-3.3555146691950175
27	31	False	True	48	48	27.0	0.04236576	wide	-3.161414790155901
27	31	False	True	49	49	28.0	0.0492092	wide	-3.0116746810947563
27	31	False	True	50	50	29.0	0.055370204	wide	-2.8937136638484677
27	31	False	True	51	51	30.0	0.060823746	wide	-2.7997750070478857
27	31	False	True	52	52	31.0	0.06554085	wide	-2.7250816666164406
27	31	False	True	53	53	32.0	0.06949704	wide	-2.666471117246425
27	31	False	True	54	54	33.0	0.07268444	wide	-2.6216279476117563
27	31	False	True	55	55	34.0	0.07511765	wide	-2.5886997278515467
27	31	False	True	56	56	35.0	0.07683264	wide	-2.5661257291154302
27	31	False	True	57	57	36.0	0.0778813	wide	-2.552569406270253
27	31	False	True	58	58	37.0	0.07832592	wide	-2.5468766962824465
27	31	False	True	59	59	38.0	0.07823362	wide	-2.548055800547745
27	31	False	True	60	60	39.0	0.07767272	wide	-2.5552511772075404
27	31	False	True	61	61	40.0	0.07670969	wide	-2.5677272422132056
28	31	False	True	0	0	10.0	10.277191	narrow	2.329926973660464
28	31	False	True	1	1	11.0	6.8924627	narrow	1.93042845222181
28	31	False	True	2	2	12.0	0.52929085	narrow	-0.6362171872504243
28	31	False	True	3	3	13.0	0.14537801	narrow	-1.9284179632845688
28	31	False	True	4	4	14.0	0.099510424	narrow	-2.3074928764858402
28	31	False	True	5	5	15.0	0.2747049	narrow	-1.292057848398935
28	31	False	True	6	6	16.0	0.6208675	narrow	-0.4766375853537758
28	31	False	True	7	7	17.0	0.4788512	narrow	-0.736365377013681
28	31	False	True	8	8	18.0	0.11375134	narrow	-2.173740441000683
28	31	False	True	9	9	19.0	0.54638624	narrow	-0.6044291540587596
28	31	False	True	10	10	20.0	0.42701235	narrow	-0.8509423434551386
28	31	False	True	11	11	21.0	0.15505028	narrow	-1.8640058275682352
28	31	False	True	12	12	22.0	0.0697665	narrow	-2.6626013271165787
28	31	False	True	13	13	23.0	0.054846928	narrow	-2.903209101121981
28	31	False	True	14	14	24.0	0.051961895	narrow	-2.957244617482949
28	31	False	True	15	15	25.0	0.050024934	narrow	-2.99523371785354
28	31	False	True	16	16	26.0	0.047817193	narrow	-3.0403700179638293
28	31	False	True	17	17	27.0	0.045433193	narrow	-3.091512317727292
28	31	False	True	18	18	28.0	0.043000415	narrow	-3.1465455121723562
28	31	False	True	19	19	29.0	0.040572986	narrow	-3.204652803289075
28	31	False	True	20	20	30.0	0.038160853	narrow	-3.2659450794024054
28	31	False	True	21	21	31.0	0.03575734	narrow	-3.3309997162309815
28	31	False	True	22	22	32.0	0.03335496	narrow	-3.4005487920418838
28	31	False	True	23	23	33.0	0.030952413	narrow	-3.4753043184317978
28	31	False	True	24	24	34.0	0.028556583	narrow	-3.555867791525674
28	31	False	True	25	25	35.0	0.026181921	narrow	-3.6426861445689394
28	31	False	True	26	26	36.0	0.023848575	narrow	-3.736030811860468
28	31	False	True	27	27	37.0	0.021580037	narrow	-3.8359866046031086
28	31	False	True	28	28	38.0	0.019400835	narrow	-3.9424391726019885
28	31	False	True	29	29	39.0	0.01733438	narrow	-4.055063466276512
28	31	False	True	30	30	40.0	0.015401298	narrow	-4.173303487400109
28	31	False	True	31	31	10.0	3.431456	wide	1.2329846609034618
28	31	False	True	32	32	11.0	1.8585567	wide	0.6198002187643721
28	31	False	True	33	33	12.0	1.4147642	wide	0.3469628740991546
28	31	False	True	34	34	13.0	0.3044468	wide	-1.1892589197398953
28	31	False	True	35	35	14.0	0.12005496	wide	-2.119805641050078
28	31	False	True	36	36	15.0	0.061358187	wide	-2.7910266692957704
28	31	False	True	37	37	16.0	0.033983797	wide	-3.381871426779751
28	31	False	True	38	38	17.0	0.021048214	wide	-3.8609395680590395
28	31	False	True	39	39	18.0	0.018334256	wide	-3.998984056411423
28	31	False	True	40	40	19.0	0.029800765	wide	-3.5132212146593367
